"ID","SchoolPeriod","Song","Plays"
"7uWVT3UkCAZyANvv0bdyQn","Freshman Year","Kendrick Lamar ~ These Walls",1
"3lQbeO9VFBDaKGjwKp1o3w","Freshman Year","Fredo ~ They Ain't 100",1
"6yzIB4r0i4Ae9nVrpy0NgR","Freshman Year","Quill ~ They Live the Life",1
"1HhOQusCbSuEr6C9DtHkG7","Freshman Year","Mambalam M.K.S. Siva ~ Thiruppugazh",1
"5Y7dUgG3vyx3541JagbWvv","Freshman Year","Giveon ~ This Ain't Love",1
"68Xn0WzQ1wdEFMP4R5gFW6","Freshman Year","David Bowie ~ This Is Not America - 2002 Remaster",1
"6U0RWfwcsAjUosqiOwhjDm","Freshman Year","Mr Mantega ~ This Place",1
"5uVji14OWpj9HMKLXdhjAv","Freshman Year","Maroon 5 ~ This Summer",1
"2C5gXqpqVeaGkQEq7MPobw","Freshman Year","BluntOne ~ Thrivin'",1
"3xSlhbJAo9bGO7E9P4AJ4c","Freshman Year","Ryder Sinclair ~ Through Anything",1
"27u7t9d7ZQoyjsCROHuZJ3","Freshman Year","Clean Bandit ~ Tick Tock (feat. 24kGoldn)",1
"53uhXoGRS2JU1cs97qQgsZ","Freshman Year","Blaccmass ~ Time People",1
"62D6Bjz4IgTKDJRLPD3gJY","Freshman Year","Bryson Tiller ~ Timeless Interlude Pt. II",1
"68UW3plyDDNg1dkNIZRezJ","Freshman Year","DVBBS ~ Tinted Eyes (feat. blackbear & 24kGoldn)",1
"1gnwGVoG7V08vMX3hyr90x","Freshman Year","Anderson .Paak ~ Tints (feat. Kendrick Lamar)",1
"0J7HtXZz0OzANDt7oE0aAz","Freshman Year","Janis Joplin ~ To Love Somebody - Live at The Woodstock Music & Art Fair, August 17, 1969",1
"6TPTfc7wJIT2jh5Aa8VuGz","Freshman Year","Kanye West ~ To The World - Album Version (Edited)",1
"4xDEZDYPERKrpCDOX1CYtw","Freshman Year","Saib ~ Tokyo Cruise",1
"17YLk1kEDcSG0S0ii4Mmbd","Freshman Year","The Who ~ Tommy's Holiday Camp",1
"0GO8y8jQk1PkHzS31d699N","Freshman Year","GROUPLOVE ~ Tongue Tied",1
"6lEQUt92YMMCtFwZ5YszHq","Freshman Year","Keef Hartley Band ~ Too much thinking",1
"0mJQlCl9YgxW7kyeltNiVk","Freshman Year","Grateful Dead ~ Touch of Grey - 2013 Remaster",1
"3x7mxtPVxglXtQ3pNMXyYG","Freshman Year","Made in M ~ Traffic Jam",1
"2NeBFWwNqjbdYJOC7ea0He","Freshman Year","brillion. ~ Transcendence",1
"5hfpu8saHLGedbHRtNCYjm","Freshman Year","Machine Gun Kelly ~ Trap Paris (feat. Quavo & Ty Dolla $ign)",1
"1t5pJU9GNiKmbUfW89aV48","Freshman Year","Kid Cudi ~ Trauma",1
"00c6I4e1BL1vqbD97KIh50","Freshman Year","Tom The Mail Man ~ Traveling Alone",1
"4SwhF2yf6cIXOfMXJK2SEc","Freshman Year","Koralle ~ Trick Questions",1
"1Np92e0PSE4OzqZyGFTOsh","Freshman Year","Smino ~ Trina",1
"62UQj5LkqTpNaXqpY4i0Io","Freshman Year","Omar Apollo ~ Trouble",1
"0qTKP2IYTLwlHfoYxs6sW8","Freshman Year","URCHN ~ Trouble in Paradise",1
"2zgixZ9dKXRTYaDlbKWcqO","Freshman Year","Justin Timberlake ~ True Blood",1
"5slnZZD9ZhwPW6sySK8w6S","Freshman Year","goosetaf ~ Tucked Inside",1
"4SVLJYv9gJQgFhtJdW3TEX","Freshman Year","Jagjit Singh ~ Tum Itna Jo Muskura Rahe Ho",1
"5apjPXkv4LKx55AMhC7QpF","Freshman Year","Lata Mangeshkar ~ Tune Mujhe Bulya",1
"6dIjl70YV2mp6fto03tKIJ","Freshman Year","Melanie ~ Tuning My Guitar",1
"4WFNS07BitC5qi3yuDHD8A","Freshman Year","Blue Wednesday ~ Tunnels",1
"3rE5PBReux0vbrIqbWFLnt","Freshman Year","Drake ~ Tuscan Leather",1
"0iINibMKtoS8duvexsqnm5","Freshman Year","Fleetwood Mac ~ Tusk - 2015 Remaster",1
"0mtUfOLDK1bYKMFS8tJcJs","Freshman Year","Fleetwood Mac ~ Tusk - Live at Warner Brothers Studios in Burbank, CA 5/23/97",1
"2iXcvnD3d1gfLBum0cE5Eg","Freshman Year","Little Richard ~ Tutti Frutti",1
"6Dli3zCEvphJVL84qUWEVB","Freshman Year","Sweetwater ~ Two Worlds - Remastered Version",1
"6HcjVvYf1OVrUodQ3YmBNg","Freshman Year","Seneca B ~ Tylenol",1
"2NCBjlH7FHEG7hXcnvUaWA","Freshman Year","Omar Apollo ~ Ugotme",1
"1PV9dtzC0wyx71YwoGDLiO","Freshman Year","tobi lou ~ Uncle Iroh",1
"11IzgLRXV7Cgek3tEgGgjw","Freshman Year","Queen ~ Under Pressure - Remastered 2011",1
"5oGKB8ILJZB5m5Pkz1x5Rg","Freshman Year","Bassnectar ~ Undercover",1
"0jUie9UEhrUFWo683TC3KW","Freshman Year","Kid Cudi ~ Unfuckwittable",1
"18FJmJTvmwhBnBJ815qBfG","Freshman Year","Shordie Shordie ~ Ungrateful",1
"6xFuoEfFNUyDT9qrS8PMXw","Freshman Year","NMST ~ Universe",1
"7lGKEWMXVWWTt3X71Bv44I","Freshman Year","X Ambassadors ~ Unsteady",1
"25cEDBCi2UeTjH2dsN8bbW","Freshman Year","Dontcry ~ Unwritten",1
"3yiqZARlZO1NBIZLhvZ8eY","Freshman Year","Russ ~ Usual Suspects",1
"6piAUJJQFD8oHDUr0b7l7q","Freshman Year","24kGoldn ~ VALENTINO",1
"0fySG6A6qLE8IvDpayb5bM","Freshman Year","DaBaby ~ VIBEZ",1
"32rGUuu8HFAj87bGOzCoN8","Freshman Year","Traffic ~ Vagabond Virgin",1
"5snGTqRVoheizeAei6EpbT","Freshman Year","Bill adlib ~ VeyVey",1
"5NmQP6Y35MkHyiLeJBOT7S","Freshman Year","Felly ~ Vices",1
"1mUdz4B6Y9BvbXesl74Cqj","Freshman Year","Jimi Hendrix ~ Villanova Junction - Live at The Woodstock Music & Art Fair, August 18, 1969",1
"185ciwUe4FUDPG7VHFNzcv","Freshman Year","Miles Davis ~ Violets (feat. Phonte)",1
"52qBYCKnouYS2nYgJO2B3H","Freshman Year","Shordie Shordie ~ Voice Mail",1
"7fbEC2LZjgreEeVS9aVkc9","Freshman Year","Madeus ~ Void",1
"6Qd4bZlKaxApDHEuoOuAQ6","Freshman Year","Jefferson Airplane ~ Volunteers - Live at The Woodstock Music & Art Fair, August 16, 1969",1
"7kh56hGsZme1loWCPUETB9","Freshman Year","Jimi Hendrix ~ Voodoo Child (Slight Return) - Live at The Woodstock Music & Art Fair, August 18, 1969",1
"6u8MYoxXvAHNR0enhdUqgd","Freshman Year","EVAN GIIA ~ WESTWORLD",1
"4AO1XhrgJczQ9bNVxdfKQe","Freshman Year","JACKBOYS ~ WHAT TO DO? (feat. Don Toliver)",1
"1jaTQ3nqY3oAAYyCTbIvnM","Freshman Year","Jack Harlow ~ WHATS POPPIN",1
"2MbdDtCv5LUVjYy9RuGTgC","Freshman Year","Jack Harlow ~ WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",1
"5Ga3CEWbxx7d5DowD2HUHD","Freshman Year","Dijon ~ WILD",1
"1EzOhQiEtUYq8QtWVi1QVG","Freshman Year","Mountain ~ Waiting To Take You Away - Live at Woodstock, Bethel, NY - August 1969",1
"2Cd9iWfcOpGDHLz6tVA3G4","Freshman Year","Shakira ~ Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)",1
"0nrRP2bk19rLc0orkWPQk2","Freshman Year","Avicii ~ Wake Me Up",1
"1Y2w5PsW2HirgZ4u6Wc37g","Freshman Year","Avicii ~ Wake Me Up - Radio Edit",1
"6qORtZtvR2dzbIYvhEi7fc","Freshman Year","Lou Reed ~ Walk On The Wild Side",1
"4kqaKtLcoUXQhlapdJAvBC","Freshman Year","67 ~ Waps",1
"3kBofOTKMUZ62a311eUwvx","Freshman Year","Dre'es ~ Warm (feat. Mia)",1
"5728OBye3peeIkv9qlps0H","Freshman Year","Screen Jazzmaster ~ Warm Breeze",1
"7mEUjhl6aTztdHCrxoTgBG","Freshman Year","Kanye West ~ Wash Us In The Blood",1
"1JeTPnPjrna50Cfon0PBqe","Freshman Year","RAIZA BIZA ~ Wassup",1
"2RPbEp0DyBVlkRvvYKopO7","Freshman Year","Isaiah Rashad ~ Wat's Wrong (feat. Zacari & Kendrick Lamar)",1
"3DoBTwfr8yi2LN08SBpFkN","Freshman Year","Travis Scott ~ Watch (feat. Lil Uzi Vert & Kanye West)",1
"7kRVWQ1G4o8w3ubfNW2ZHB","Freshman Year","Lil Keed ~ Wavy (Remix) [feat. Travis Scott]",1
"70mIuBKGTPrWMwWq9D4F56","Freshman Year","Ty Dolla $ign ~ Wavy (feat. Joe Moses)",1
"0y1QJc3SJVPKJ1OvFmFqe6","Freshman Year","KALEO ~ Way down We Go",1
"5SgMhs9A3PSkJd0ruJwUsI","Freshman Year","Kid Cudi ~ We Aite (Wake Your Mind Up)",1
"7AEAGTc8cReDqcbPoY9gwo","Freshman Year","Taylor Swift ~ We Are Never Ever Getting Back Together",1
"1PCvKFPWnTXAe2oaReVUcr","Freshman Year","Pitbull ~ We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte)",1
"4K34pgg236OrVDAS6ArcMi","Freshman Year","Slum Village ~ We Do It (Jazz Spastiks Remix)",1
"0U10zFw4GlBacOy9VDGfGL","Freshman Year","Rihanna ~ We Found Love",1
"5mp4bxtPAIID34IKhr7P3U","Freshman Year","Raimu ~ We Met In the Forest",1
"4zRKu0TKr6RYrZvgAunQFc","Freshman Year","Joan Baez ~ We Shall Overcome - Live",1
"7jFImjC2qNx6K4WP8PPzGv","Freshman Year","The Who ~ We're Not Gonna Take It",1
"1fF5gRKsLdZGsfeqVGFzKp","Freshman Year","Kid Cudi ~ Wedding Tux",1
"4wajJ1o7jWIg62YqpkHC7S","Freshman Year","Radiohead ~ Weird Fishes/ Arpeggi",1
"3p0dqXyYn3ZpJmPiUpisCl","Freshman Year","Blind Faith ~ Well All Right",1
"3pD0f7hSJg2XdQ6udw5Tey","Freshman Year","Justin Timberlake ~ What Goes Around.../...Comes Around (Interlude)",1
"3B4q6KbHbGV51HO3GznBFF","Freshman Year","Sublime ~ What I Got",1
"4cluDES4hQEUhmXj6TXkSo","Freshman Year","One Direction ~ What Makes You Beautiful",1
"1B53Y95tPd4ah4FExO0egE","Freshman Year","The Roots ~ What They Do",1
"3aQem4jVGdhtg116TmJnHz","Freshman Year","Drake ~ What's Next",1
"2dgrYdgguVZKeCsrVb9XEs","Freshman Year","Mac Miller ~ What's the Use?",1
"215wUTQQUo2PElJFEFoB0d","Freshman Year","Journey ~ Wheel in the Sky",1
"5rLyYxZNzca00ENADO9m54","Freshman Year","NF ~ When I Grow Up",1
"0nJW01T7XtvILxQgC5J7Wh","Freshman Year","Bruno Mars ~ When I Was Your Man",1
"0fwM7YMTxX8MWSA2lnW83B","Freshman Year","Thelonious Coltrane ~ When The Sky Falls Down",1
"6XriHWay3nzMSy7Ju0rrLK","Freshman Year","rocomoco ~ When You Can Ride Like This",1
"782BEBaxvlxfrmJiP1Iy01","Freshman Year","The Incredible String Band ~ When You Find out Who You Are",1
"4Sg5JasBhHYhDCfWJtFsHS","Freshman Year","30 ~ Where They Hiding",1
"2gbCG4Rt9984UZ7Tc0dIFd","Freshman Year","Michael Buble ~ White Christmas (with Shania Twain)",1
"7bX1W9KGmgr3xN1jkNpNnz","Freshman Year","Jefferson Airplane ~ White Rabbit - Live at The Woodstock Music & Art Fair, August 17, 1969",1
"1wRvycpAMRdVEuQro58x4x","Freshman Year","Traffic ~ Who Knows What Tomorrow May Bring",1
"11Uatd4av1y0YD2x0mQvao","Freshman Year","Journey ~ Who's Crying Now",1
"1RSzyxqtIO4yX3EyiV4zT5","Freshman Year","CJ ~ Whoopty",1
"2QzvawHNCYj6ihrT9LXPQX","Freshman Year","Brent Faiyaz ~ Why'z it so hard",1
"0HEfiw4FFDxMTfCIf6k3J5","Freshman Year","Kid Cudi ~ Wild'n Cuz I'm Young",1
"1uiT63udKgbNoKnwr6ZQ2N","Freshman Year","Malia Lou ~ Witchcraft",1
"4XgRjvaTuJZnDdDP17nnYg","Freshman Year","Traffic ~ Withering Tree",1
"7gTQtAVrMnH8aVOOgXEapE","Freshman Year","Ajit Singh ~ Woh Beete Din (From """"Purana Mandir"""") - Female Version",1
"5AztEW85tSqhZElp2Hq9sy","Freshman Year","Drama Hights ~ Woman",1
"2sqsNXfN0HtgDEgaHXiUTa","Freshman Year","Swae Lee ~ Won't Be Late (feat. Drake)",1
"0cJPLFrlV7TTCyPLupHzcH","Freshman Year","The Who ~ Won't Get Fooled Again - Original Album Version",1
"0y16jqpztLKmCtkmwYI0o2","Freshman Year","Jefferson Airplane ~ Won't You Try / Saturday Afternoon - Live at The Woodstock Music & Art Fair, August 17, 1969",1
"2NqTbCDcXhfKERpHfMusdZ","Freshman Year","Blaccmass ~ Wonderful Doors",1
"4ii0zEzFyJgTYXaSzJVJrG","Freshman Year","Crosby, Stills & Nash ~ Wooden Ships - 2005 Remaster",1
"4FFC7McrnnwAWKbAqbckTP","Freshman Year","Amine ~ Woodlawn",1
"3Qa944OTMZkg8DHjET8JQv","Freshman Year","Mac Miller ~ Woods",1
"01CyjvhY0cA1T9XwST7FAH","Freshman Year","Jimi Hendrix ~ Woodstock Inprovisation - Live at The Woodstock Music & Art Fair, August 18, 1969",1
"48RN2EOOyG2Gs5Pyla7ZJj","Freshman Year","Drake ~ Worst Behavior",1
"2T4XoPHkzhaRdgmJN4lg9I","Freshman Year","Kid Cudi ~ Worth",1
"57p8CBvPOxrvyCbn6ttl5r","Freshman Year","Skrillex ~ Would You Ever",1
"1nGoy0cEj0extAwXYNYTWd","Freshman Year","Kanye West ~ Wouldn't Leave",1
"5ND2pMuoFVtT0Ocug5A4KT","Freshman Year","Kid Cudi ~ Wounds",1
"2ekdnv2xVIyAdG3ySoDDeY","Freshman Year","PARTYNEXTDOOR ~ Wus Good / Curious",1
"35tWhD29yvWwB0IDRr6zsL","Freshman Year","Vince Staples ~ Yeah Right",1
"7Cp69rNBwU0gaFT8zxExlE","Freshman Year","Village People ~ Ymca",1
"6kPxXhjSvy8RsmZBAJUiFs","Freshman Year","The Byrds ~ You Ain't Goin' Nowhere",1
"0815caqt2Lytro5EIzMufT","Freshman Year","Lifehouse ~ You And Me",1
"0hroZQJfRxMVB5W7eOsJNj","Freshman Year","Crosby, Stills & Nash ~ You Don't Have to Cry - 2005 Remaster",1
"3bpn5oC6zDYtQTgV2mLeLY","Freshman Year","Johnny Winter ~ You Done Lost Your Good Thing Now - Live at The Woodstock Music & Art Fair, August 17, 1969",1
"4OKf7CcYuw5H2HptkcKxcP","Freshman Year","Queen ~ You're My Best Friend - Remastered 2011",1
"20b5ANOVVtfsUDHsNvbnaJ","Freshman Year","Orleans ~ You've Given Me Something",1
"76OUhpuAQSQ2orR5TUeeRc","Freshman Year","Blood, Sweat & Tears ~ You've Made Me So Very Happy",1
"0vLAUpYj7YuO9BpQd6Bg25","Freshman Year","Kid Cudi ~ Young Lady",1
"4faBcBcB8TPq3lmXMtmz3U","Freshman Year","John Sebastian ~ Younger Generation - Live",1
"5F8xKNYGuuemywogQBYIyr","Freshman Year","BVG ~ Youth",1
"4AfLtSXcvG8AkfQjDR0gJ1","Freshman Year","Asha Bhosle ~ Zara Sa Jhoom Loon Main",1
"62YoiMpGi1MUIH7D8AaBDI","Freshman Year","Torky Tork ~ Zart",1
"5GiKw8GWpZ1dJA7hcydCK8","Freshman Year","David Bowie ~ Ziggy Stardust - 2002 Remaster",1
"2RmENPt0yPmU09BKjKC26M","Freshman Year","Saba ~ Ziplock",1
"7AdvTJBXmJ3WhedAQGrS9D","Freshman Year","Genra ~ Zoe",1
"4GjiqyDww3ldKakJexB7AL","Freshman Year","Sonu Nigam ~ Zoobi Doobi",1
"7pt64sepCy5QmDrgy9wOJS","Freshman Year","Kamal. ~ blue",1
"5bS8zbtvDZrIXAfUHnPiwd","Freshman Year","golden era ~ blueberry faygo (lofi version)",1
"0sY6ZUTh4yoctD8VIXz339","Freshman Year","Taylor Swift ~ champagne problems",1
"5f1ZMBcRTd4S5D0tJ8CudA","Freshman Year","Skengdo ~ crash",1
"2VEroDgpo2SgxE2l4nJRNM","Freshman Year","Nvmb. ~ dimthelights",1
"1SWg0LGSxwbD3pyLfW0z5H","Freshman Year","tobi lou ~ hot tub DREAM Machine",1
"7wdzLe2Gsx1RGqbvYZHASz","Freshman Year","Kendrick Lamar ~ i",1
"7vRriwrloYVaoAe3a9wJHe","Freshman Year","gnash ~ i hate u, i love u (feat. olivia o'brien)",1
"0HmX8w87mutOHFoA6EOPvQ","Freshman Year","Nvmb. ~ intimate",1
"0Q2tp5GkT2yaiSymaGmZ0E","Freshman Year","Fujitsu ~ riptide",1
"2V1FBdG9CVOtaLFL3lCEGf","Freshman Year","Mura Masa ~ vicarious living anthem",1
"0JWlpOTxfpFJja8sB9TxWd","Freshman Year","Nvmb. ~ wilderness",1
"0qTqNsBK1xfzJ41aR2s4FX","Freshman Year","tomcbumpz ~ within & without",1
"4QIo4oxwzzafcBWkKjDpXY","Freshman Year","Billie Eilish ~ xanny",1
"7dR4x3fPU3y6BnA5zpfLJB","Freshman Year","pluko ~ your skin",1
"1TkWsnheqK0gBtvh07BtNX","Freshman-Sophomore Summer","Lil Dicky ~ $ave Dat Money (feat. Fetty Wap & Rich Homie Quan)",1
"2PzU4IB8Dr6mxV3lHuaG34","Freshman-Sophomore Summer","The Rolling Stones ~ (I Can't Get No) Satisfaction - Mono Version",1
"5YAPlTgnNDKmagJBccKaeR","Freshman-Sophomore Summer","Traffic ~ (Roamin' Thro' The Gloamin' With) 40.000 Headman",1
"0AluA5RNsa4Cx6XRhf2hWZ","Freshman-Sophomore Summer","Metro Boomin ~ 10 Freaky Girls (with 21 Savage)",1
"3afCxJceMqMAFYOJNFHomm","Freshman-Sophomore Summer","Jazz At Lincoln Center Orchestra ~ 2/3's Adventure",1
"2ELp0EL65yitpfJYwc5983","Freshman-Sophomore Summer","Lil Baby ~ 2040",1
"3JKgcAa7r07ocVWcV8bS0H","Freshman-Sophomore Summer","Polo G ~ 21",1
"7DBFslKWQzoRgO0HBBkL3u","Freshman-Sophomore Summer","Kanye West ~ 24",1
"0YH1xT3Z7wR6dZyaCwSziK","Freshman-Sophomore Summer","A Boogie Wit da Hoodie ~ 24 Hours (feat. Lil Durk)",1
"2ZDRkJrKbceJRgLKkuex14","Freshman-Sophomore Summer","Kid Cudi ~ 4 Da Kidz",1
"6JyEh4kl9DLwmSAoNDRn5b","Freshman-Sophomore Summer","KIDS SEE GHOSTS ~ 4th Dimension",1
"6uTID2glulLOXYhcwMETS1","Freshman-Sophomore Summer","EST Gee ~ 5500 Degrees (feat. Lil Baby, 42 Dugg & Rylo Rodriguez)",1
"3a8tAZFJxlmBwOtrf5L1oC","Freshman-Sophomore Summer","Drake ~ 6 God",1
"5mZJwWdxAOR4xUvSGZvvMU","Freshman-Sophomore Summer","Drake ~ 6PM In New York",1
"2fRoKHW3lzNUKIUTade8nL","Freshman-Sophomore Summer","Vince Staples ~ 745",1
"0zqy3ss4CwD6u4QPksS0nI","Freshman-Sophomore Summer","Drake ~ 8 Out Of 10",1
"4j0Pv2jLMmtn2kyw6JVt8u","Freshman-Sophomore Summer","Pop Smoke ~ 8-Ball (feat. Kid Cudi)",1
"5R691ipUYRDYW6ehapjoj6","Freshman-Sophomore Summer","J. Cole ~ 9 5 . s o u t h",1
"6DONTnamNDOJdO6DzCu71p","Freshman-Sophomore Summer","Molchat Doma ~ <U+0421><U+0443><U+0434><U+043D><U+043E> (<U+0411><U+043E><U+0440><U+0438><U+0441> <U+0420><U+0438><U+0436><U+0438><U+0439>)",1
"6ScJMrlpiLfZUGtWp4QIVt","Freshman-Sophomore Summer","Lil Wayne ~ A Milli",1
"0FDzzruyVECATHXKHFs9eJ","Freshman-Sophomore Summer","Coldplay ~ A Sky Full of Stars",1
"1cUJ8uWfmk5RFaaX3LyhHW","Freshman-Sophomore Summer","Thouxanbanfauni ~ AMERICAN MUSCLE",1
"527k23H0A4Q0UJN3vGs0Da","Freshman-Sophomore Summer","Don Toliver ~ After Party",1
"2EEinN4Zk8MUv4OQuLsTBj","Freshman-Sophomore Summer","New Order ~ Age of Consent - 2015 Remaster",1
"4HMhDkyOObFngSAz2xeQhK","Freshman-Sophomore Summer","Kid Cudi ~ All In",1
"31wHBHqj66GhV4qXXl1MdI","Freshman-Sophomore Summer","Big Boi ~ All Night",1
"4iTXRiOlEfQ7AfeL5MwBbE","Freshman-Sophomore Summer","Blaccmass ~ All Smiles Now",1
"0SuLAslEMFZAXf0SwY7syi","Freshman-Sophomore Summer","Jon Bellion ~ All Time Low",1
"0GNbF413D1n8yS2vLpOBhl","Freshman-Sophomore Summer","Curren$y ~ All Work",1
"2Z8cY4QpZTFUZxCQCpvNe1","Freshman-Sophomore Summer","The Beatles ~ All You Need Is Love - Remastered 2009",1
"5Apvsk0suoivI1H8CmBglv","Freshman-Sophomore Summer","Hozier ~ Almost (Sweet Music)",1
"6b5P51m8xx2XA6U7sdNZ5E","Freshman-Sophomore Summer","The Weeknd ~ Alone Again",1
"7iJ5vgrlau4g0hYJbPjRr6","Freshman-Sophomore Summer","Traffic ~ Am I What Was Or Am I What I Am",1
"4sMmYKC0ot3GTbl2RzHw7T","Freshman-Sophomore Summer","Tory Lanez ~ And This is Just The Intro",1
"1wHZx0LgzFHyeIZkUydNXq","Freshman-Sophomore Summer","Travis Scott ~ Antidote",1
"71SvEDmsOwIWw1IozsZoMA","Freshman-Sophomore Summer","Journey ~ Any Way You Want It",1
"6GSMozgAebBmuM2hCV15H3","Freshman-Sophomore Summer","Kid Cudi ~ Ashin' Kusher",1
"5Ow3QqHeeA78Q3nSnbUbkL","Freshman-Sophomore Summer","Baby Keem ~ BULLIES",1
"4NQNuItFMPClEJNCceGdF3","Freshman-Sophomore Summer","Logic ~ Baby",1
"08mG3Y1vljYA6bvDt4Wqkj","Freshman-Sophomore Summer","AC/DC ~ Back In Black",1
"0j3p1p06deJ7f9xmJ9yG22","Freshman-Sophomore Summer","The Beatles ~ Back In The U.S.S.R. - Remastered 2009",1
"5DfqQhu22jxwyIBTz6ZiUA","Freshman-Sophomore Summer","Pi'erre Bourne ~ Ballad",1
"1wR9S5YnePrWq37LQlqkr7","Freshman-Sophomore Summer","JID ~ Ballads (with Conway The Machine)",1
"3QzAOrNlsabgbMwlZt7TAY","Freshman-Sophomore Summer","Mustard ~ Ballin' (with Roddy Ricch)",1
"13mPDke1bFw3xWcDkj1HJp","Freshman-Sophomore Summer","Rich The Kid ~ Bankroll",1
"2ipNhjgsoM930FqDFl0ShM","Freshman-Sophomore Summer","Kanye West ~ Barry Bonds",1
"07o54snAilKYHsW8bGFe9x","Freshman-Sophomore Summer","The Barden Bellas ~ Bellas Finals: Price Tag/Don't You (Forget About Me)/Give Me Everything/Just The Way You Are/Party In The U.S.A./Turn The Beat Around",1
"5Wj1rJnCLpMHdLaxsFtJLs","Freshman-Sophomore Summer","Elton John ~ Bennie And The Jets - Remastered 2014",1
"3y70T94yt1dAkgcQWltgHt","Freshman-Sophomore Summer","Traffic ~ Berkshire Poppies",1
"0Uw8pWFNcZwt3wrRPPwp4s","Freshman-Sophomore Summer","Logic ~ Best Friend",1
"1x6jHJGczTBitBy06hIWgx","Freshman-Sophomore Summer","Kanye West ~ Big Brother",1
"6eL1ncVDtQHgSm3E288TS7","Freshman-Sophomore Summer","Vince Staples ~ Big Fish",1
"03ERnTvSV5fy8WAyvA4uNP","Freshman-Sophomore Summer","Kevin Gates ~ Big Gangsta",1
"7jslhIiELQkgW9IHeYNOWE","Freshman-Sophomore Summer","Drake ~ Big Rings",1
"5cXg9IQS34FzLVdHhp7hu7","Freshman-Sophomore Summer","Kendrick Lamar ~ Big Shot (with Travis Scott)",1
"4nmne9J3YCEdhvjTzwiAgu","Freshman-Sophomore Summer","Santana ~ Black Magic Woman",1
"5qN4HFkapdAOV94XPryVof","Freshman-Sophomore Summer","Kendrick Lamar ~ Black Panther",1
"722tgOgdIbNe3BEyLnejw4","Freshman-Sophomore Summer","Kanye West ~ Black Skinhead",1
"5yIscg6bbcmXqPpwc5Ky1W","Freshman-Sophomore Summer","Duke Ellington ~ Black and Tan Fantasy - Live",1
"07nH4ifBxUB4lZcsf44Brn","Freshman-Sophomore Summer","Calvin Harris ~ Blame (feat. John Newman)",1
"4KcH1ZRV2W1q7Flq0QqC76","Freshman-Sophomore Summer","Ramones ~ Blitzkrieg Bop - 2016 Remaster",1
"0fCwrjKfWxF3xQhZrYUw4T","Freshman-Sophomore Summer","Juice WRLD ~ Blood On My Jeans",1
"42GcjriRK6srwHkfbkBqVl","Freshman-Sophomore Summer","Kanye West ~ Blood On The Leaves",1
"6iX1QW1gGIVNEItnqyvFfH","Freshman-Sophomore Summer","Allman Brothers Band ~ Blue Sky",1
"22LAwLoDA5b4AaGSkg6bKW","Freshman-Sophomore Summer","Lil Mosey ~ Blueberry Faygo",1
"7Ii2ALuxW7NkLfQPhV4Rn2","Freshman-Sophomore Summer","Logic ~ Bohemian Trapsody",1
"0ASHuncZLdgqTcoGMIgUxR","Freshman-Sophomore Summer","Fivio Foreign ~ Bop It (feat. Polo G)",1
"5WNYg3usc6H8N3MBEp4zVk","Freshman-Sophomore Summer","Tyler, The Creator ~ Boredom (feat. Rex Orange County & Anna of the North)",1
"6ZTsX4H7t7biR54bAjqpkJ","Freshman-Sophomore Summer","42 Dugg ~ Bounce Back",1
"4xqIYGwwZTEem9U8A42SPF","Freshman-Sophomore Summer","Tory Lanez ~ Broke In A Minute",1
"2fXwCWkh6YG5zU1IyvQrbs","Freshman-Sophomore Summer","SZA ~ Broken Clocks",1
"3MmvQKMKdN3UhVS3eGzJIW","Freshman-Sophomore Summer","Pop Smoke ~ Brush Em (feat. Rah Swish)",1
"5FxVTEpoBress37MmlMhbZ","Freshman-Sophomore Summer","Kid Cudi ~ By Design",1
"5vSH6QgQ4WYVf99LASBSXi","Freshman-Sophomore Summer","Logic ~ By The Bridge",1
"0hprLLUDMgFU0nL4yVCWTg","Freshman-Sophomore Summer","BROCKHAMPTON ~ COUNT ON ME",1
"3uouaAVXpQR3X8RYkJyitQ","Freshman-Sophomore Summer","Daniel Caesar ~ CYANIDE",1
"6tS3XVuOyu10897O3ae7bi","Freshman-Sophomore Summer","Katy Perry ~ California Gurls",1
"3djNBlI7xOggg7pnsOLaNm","Freshman-Sophomore Summer","2Pac ~ California Love - Original Version",1
"5JDwLHI2YUkFSFSn4g5pGd","Freshman-Sophomore Summer","Logic ~ Can I Kick It",1
"3VyJGPYr2DF9gdBNosSao4","Freshman-Sophomore Summer","Blind Faith ~ Can't Find My Way Home",1
"2WrL8vwjup2a1lNsjWeFst","Freshman-Sophomore Summer","Only The Family ~ Career Day (with Lil Durk feat. Polo G)",1
"0DxTEuqiERU7W4Cfy6IeLa","Freshman-Sophomore Summer","Camille Saint-Saens ~ Carnival of the Animals, R. 125: The Swan",1
"4rgwri7LajWVZvdj2N81SS","Freshman-Sophomore Summer","Ski Mask The Slump God ~ Catch Me Outside",1
"0EH7sgeiFqDa3eS7ieW2zs","Freshman-Sophomore Summer","Akon ~ Chammak Challo",1
"3h6mYkJFzfhioau4R8ogDG","Freshman-Sophomore Summer","Cookin Soul ~ Chicago",1
