"Season","Album","Plays"
"Spring","SYML ~ Here Comes the Sun",23
"Spring","Pitbull ~ Planet Pit",23
"Spring","Ruth B. ~ Safe Haven",23
"Spring","George Ezra ~ Staying at Tamara's",23
"Spring","Noah Cyrus ~ THE END OF EVERYTHING",23
"Spring","Declan McKenna ~ What Do You Think About the Car?",23
"Summer","Ludovico Einaudi ~ Birdsong",23
"Summer","Fancy Cars ~ Fun",23
"Summer","Takagi & Ketra ~ JAMBO",23
"Summer","Sia ~ LABRINTH, SIA & DIPLO PRESENT... LSD",23
"Summer","Axwell /\ Ingrosso ~ More Than You Know",23
"Summer","Kygo ~ Nothing Left (feat. Will Heard)",23
"Summer","J-AX ~ Ostia Lido",23
"Summer","Pink Sweat$ ~ PINK PLANET",23
"Summer","Pop Smoke ~ Shoot For The Stars Aim For The Moon",23
"Summer","Avicii ~ The Days / Nights",23
"Winter","Nidza Bleja ~ Altina Dzez",23
"Winter","Drum Chief ~ Cracking Drums, Vol. 1",23
"Winter","Ninho ~ Destin",23
"Winter","Shoffy ~ Different Skies",23
"Winter","Lorenzo De Lima ~ Harddoc",23
"Winter","Lolo Zouai ~ High Highs to Low Lows",23
"Winter","Nidza Bleja ~ Instrumental (vol.51)",23
"Winter","Robyn Sherwell ~ Robyn Sherwell",23
"Winter","Marshmello ~ Silence",23
"Winter","Bazzi ~ Soul Searching",23
"Fall","King Princess ~ 1950",22
"Fall","Ben Kyle ~ America",22
"Fall","Marnik ~ Burn",22
"Fall","James TW ~ Chapters",22
"Fall","Kid Cudi ~ Entergalactic",22
"Fall","Juke Ross ~ GREY",22
"Fall","Giveon ~ Give Or Take",22
"Fall","Oh Wonder ~ Home Tapes",22
"Fall","Shawn Mendes ~ It'll Be Okay",22
"Fall","Burna Boy ~ Love, Damini",22
"Fall","Ali Gatie ~ Moonlight",22
"Fall","XXXTENTACION ~ SKINS",22
"Fall","Post Malone ~ Stoney",22
"Fall","Grant ~ Wishes",22
"Fall","Jeremy Zucker ~ brent ii",22
"Spring","Bruno Mars ~ Doo-Wops & Hooligans",22
"Spring","Anuel AA ~ Emmanuel",22
"Spring","Justin Bieber ~ Justice",22
"Spring","Fuse ODG ~ Lazy Day (feat. Danny Ocean)",22
"Spring","Martin Garrix ~ So Far Away (feat. Jamie Scott & Romy Dya)",22
"Spring","Sleeping At Last ~ The Twilight Saga: Breaking Dawn - Part 1",22
"Spring","Rich The Kid ~ The World Is Yours 2",22
"Spring","NIKI ~ lowkey",22
"Summer","XXXTENTACION ~ ?",22
"Summer","RINI ~ After the Sun",22
"Summer","Joji ~ BALLADS 1",22
"Summer","Rochak Kohli ~ Dil Na Jaaneya (From """"Good Newwz"""")",22
"Summer","Jaden ~ ERYS",22
"Summer","J Balvin ~ Energia",22
"Summer","Kygo ~ First Time",22
"Summer","Daniel Caesar ~ H.E.R.",22
"Summer","Post Malone ~ Hollywood's Bleeding",22
"Summer","Faime ~ Journeys",22
"Summer","Cheat Codes ~ Stay With You",22
"Summer","Masego ~ Studying Abroad",22
"Summer","Khalid ~ Suncity",22
"Summer","Sam Smith ~ To Die For",22
"Summer","The Piano Guys ~ Wonders",22
"Summer","The Chainsmokers ~ World War Joy...Takeaway",22
"Summer","Ali Gatie ~ YOU",22
"Summer","Frank Ocean ~ channel ORANGE",22
"Winter","Kollegah ~ Alphagene II",22
"Winter","Joji ~ BALLADS 1",22
"Winter","Kimberly Anne ~ Ballads",22
"Winter","Dennis Kruissen ~ Falling In Love",22
"Winter","Nidza Bleja ~ Instrumental (vol.3)",22
"Winter","Ruth B. ~ Lost Boy",22
"Winter","Stanislav Gallin ~ Music From The Twilight Saga",22
"Winter","Finding Hope ~ Our Love",22
"Winter","Pink Sweat$ ~ PINK PLANET",22
"Winter","James Arthur ~ Say You Won't Let Go",22
"Winter","blackbear ~ cybersex",22
"Fall","The Weeknd ~ After Hours",21
"Fall","J Balvin ~ Bonita",21
"Fall","Jaden ~ CTV3: Cool Tape Vol. 3",21
"Fall","Big Sean ~ Dark Sky Paradise",21
"Fall","Jon Bellion ~ Glory Sound Prep",21
"Fall","Louis The Child ~ Here For Now",21
"Fall","Bazzi ~ I Got You",21
"Fall","Whethan ~ Life of a Wallflower, Vol. 1",21
"Fall","The Spacies ~ Pictures",21
"Fall","Ex-poets ~ Too Much Future",21
"Fall","Kamal. ~ war outside",21
"Spring","Michl ~ Better With You",21
"Spring","Jeremy Zucker ~ Breathe",21
"Spring","Bryce Vine ~ Carnival",21
"Spring","Mauve ~ Easy to Adore You",21
"Spring","Daniel Caesar ~ H.E.R.",21
"Spring","Don Toliver ~ Heaven Or Hell",21
"Spring","SYML ~ Hurt for Me",21
"Spring","MAX ~ Love Me Less (feat. Quinn XCII)",21
"Spring","SHAED ~ Melt",21
"Spring","Ajay Stephens ~ Memories (Drinks Bring Back)",21
"Spring","MGMT ~ Oracular Spectacular",21
"Spring","Petit Biscuit ~ Parachute",21
"Spring","Deep Inside ~ Silent Shores",21
"Spring","Hugh Jackman ~ The Greatest Showman (Original Motion Picture Soundtrack)",21
"Spring","Jon Schmidt ~ Winter Serenade",21
"Spring","San Holo ~ album1",21
"Spring","Billie Eilish ~ come out and play",21
"Summer","The Weeknd ~ After Hours",21
"Summer","Michl ~ Better With You",21
"Summer","Bazzi ~ I Got You",21
"Summer","Sam Smith ~ In The Lonely Hour",21
"Summer","ZAYN ~ Nobody Is Listening",21
"Summer","Finding Hope ~ Our Love",21
"Summer","Lorde ~ Pure Heroine",21
"Summer","Bazzi ~ Soul Searching",21
"Summer","Noah Cyrus ~ THE END OF EVERYTHING",21
"Summer","Keala Settle ~ The Greatest Showman (Original Motion Picture Soundtrack)",21
"Summer","Daniel Caesar ~ Who Hurt You?",21
"Summer","Flo Rida ~ Wild Ones",21
"Summer","Kazy Lambist ~ Work (feat. Pongo) - Single",21
"Winter","Lucky Daye ~ Candydrip",21
"Winter","Alan Walker ~ Faded",21
"Winter","Daniel Caesar ~ H.E.R.",21
"Winter","Julia Michaels ~ Heaven",21
"Winter","Martin Garrix ~ High On Life (feat. Bonn)",21
"Winter","Nidza Bleja ~ Instrumental (vol.46)",21
"Winter","Nightcall ~ Let You Go",21
"Winter","Sasha Alex Sloan ~ Loser",21
"Winter","Maroon 5 ~ Red Pill Blues",21
"Winter","Martin Garrix ~ So Far Away (feat. Jamie Scott & Romy Dya)",21
"Winter","Nidza Bleja ~ Strogo poslovno",21
"Winter","Kasbo ~ The Making of a Paracosm",21
"Winter","Jon Schmidt ~ Winter Serenade",21
"Winter","Ali Gatie ~ YOU",21
"Winter","Post Malone ~ beerbongs & bentleys",21
"Fall","Aqualung ~ 10 Futures",20
"Fall","alayna ~ Bliss",20
"Fall","Kina Grannis ~ Crazy Rich Asians (Original Motion Picture Soundtrack)",20
"Fall","RINI ~ Emerald",20
"Fall","Daniel Caesar ~ Get You - Single",20
"Fall","Quinn XCII ~ Iron & Steel",20
"Fall","Finding Hope ~ Love",20
"Fall","John Mayer ~ New Light",20
"Fall","Ollie MN ~ OMN",20
"Fall","Quinn XCII ~ Panama",20
"Fall","CNCO ~ Que Quienes Somos",20
"Fall","JP Cooper ~ Raised Under Grey Skies",20
"Fall","Miguel ~ Remember Me (Duo)",20
"Fall","Sasha Alex Sloan ~ Runaway",20
"Fall","Maluma ~ Sin Contrato (feat. Fifth Harmony)",20
"Fall","fun. ~ Some Nights",20
"Fall","Natalie Taylor ~ Surrender",20
"Fall","JT Roach ~ Tipsy Love",20
"Fall","Zedd ~ True Colors",20
"Fall","Daniel Caesar ~ Who Hurt You?",20
"Fall","Frank Ocean ~ channel ORANGE",20
"Spring","XXXTENTACION ~ ?",20
"Spring","Takagi & Ketra ~ Amore e Capoeira",20
"Spring","ODIE ~ Analogue",20
"Spring","Israel Kamakawiwo'ole ~ Facing Future",20
"Spring","SYML ~ Girl",20
"Spring","Good Night World ~ Good Night World",20
"Spring","Nazareno Aversa ~ Great Songs for Piano",20
"Spring","James Arthur ~ James Arthur",20
"Spring","KIDS SEE GHOSTS ~ KIDS SEE GHOSTS",20
"Spring","GROUPLOVE ~ Never Trust a Happy Song",20
"Spring","Imagine Dragons ~ Night Visions",20
"Spring","Vincent Fanguro ~ Nocturne",20
"Spring","American Authors ~ Oh, What A Life",20
"Spring","Lofi Fruits Music ~ Old Sad Songs But It's Lofi Fruits Remix",20
"Spring","Gnarls Barkley ~ St. Elsewhere",20
"Spring","Cheat Codes ~ Stay With You",20
"Spring","Noname ~ Telefone",20
"Spring","Gym Class Heroes ~ The Papercut Chronicles II",20
"Summer","Takagi & Ketra ~ Amore e Capoeira",20
"Summer","Jasleen Royal ~ Baar Baar Dekho",20
"Summer","GAMPER & DADONI ~ Close to You",20
"Summer","SAINt JHN ~ Collection One",20
"Summer","Alan Walker ~ Faded",20
"Summer","Harry Styles ~ Fine Line",20
"Summer","VAX ~ Fireproof (feat. Teddy Sky)",20
"Summer","Daniel Caesar ~ Get You - Single",20
"Summer","KIDS SEE GHOSTS ~ KIDS SEE GHOSTS",20
"Summer","Neon Trees ~ Picture Show",20
"Summer","Billie Eilish ~ Six Feet Under",20
"Summer","Vishal-Shekhar ~ Student of the Year (Original Motion Picture Soundtrack)",20
"Summer","Kanye West ~ The Life Of Pablo",20
"Summer","Billie Eilish ~ come out and play",20
"Summer","Billie Eilish ~ everything i wanted",20
"Winter","The Beatles ~ Abbey Road",20
"Winter","DuyVu ~ Bishop of Nature",20
"Winter","Great Good Fine Ok ~ Find Yourself",20
"Winter","Ollie MN ~ Friendly Dark",20
"Winter","A R I Z O N A ~ GALLERY",20
"Winter","Purple Tower ~ In The Dust",20
"Winter","James Arthur ~ James Arthur",20
"Winter","Social House ~ Magic In The Hamptons (feat. Lil Yachty)",20
"Winter","Andy Grammer ~ Naive",20
"Winter","Billie Eilish ~ Ocean Eyes",20
"Winter","Daddy Yankee ~ Otra Cosa",20
"Winter","CNCO ~ Que Quienes Somos",20
"Winter","Train ~ Save Me, San Francisco (Golden Gate Edition)",20
"Winter","Mac Miller ~ Swimming",20
"Winter","Edwin Austin ~ Trap Keys",20
"Winter","The Chainsmokers ~ World War Joy",20
"Winter","Pritam ~ Yeh Jawaani Hai Deewani",20
"Fall","RINI ~ After the Sun",19
"Fall","Five For Fighting ~ America Town",19
"Fall","ODIE ~ Analogue",19
"Fall","UMI ~ Butterfly",19
"Fall","ayokay ~ Cassette",19
"Fall","Thomas Newman ~ Finding Nemo",19
"Fall","Rihanna ~ FourFiveSeconds",19
"Fall","The Chainsmokers ~ Kanye",19
"Fall","KamiKwazi ~ Low High",19
"Fall","UMI ~ Lullaby",19
"Fall","RL Grime ~ NOVA",19
"Fall","Atif Aslam ~ O Saathi (From """"Baaghi 2"""")",19
"Fall","Pentatonix ~ PTX, Vol. 1",19
"Fall","Joel Adams ~ Please Don't Go",19
"Fall","Chainwave ~ Reconcider Everything",19
"Fall","Masego ~ Studying Abroad",19
"Fall","Ed Sheeran ~ The Hobbit: The Desolation of Smaug (Original Motion Picture Soundtrack)",19
"Fall","ODESZA ~ The Last Goodbye",19
"Fall","Jon Schmidt ~ Winter Serenade",19
"Fall","Ali Gatie ~ YOU",19
"Fall","Russ ~ ZOO",19
"Fall","keshi ~ just friends",19
"Spring","David Guetta ~ 7",19
"Spring","The Weeknd ~ After Hours",19
"Spring","J Balvin ~ Bonita",19
"Spring","Marnik ~ Burn",19
"Spring","Daddy Yankee ~ Con Calma",19
"Spring","Sub Urban ~ Cradles",19
"Spring","VAX ~ Crime",19
"Spring","Gryffin ~ Gravity",19
"Spring","Billie Eilish ~ Happier Than Ever",19
"Spring","Shoffy ~ I Can't Help (with Sarcastic Sounds)",19
"Spring","CNCO ~ Llegaste Tu",19
"Spring","Ariana Grande ~ MONOPOLY",19
"Spring","Cali Y El Dandee ~ Nada",19
"Spring","SAFE ~ No Answer",19
"Spring","Epic Centre ~ Orbit",19
"Spring","Daddy Yankee ~ Sigueme Y Te Sigo",19
"Spring","Max Richter ~ Sleep",19
"Spring","Lofi Fruits Music ~ Study With Me",19
"Spring","SYML ~ You Knew It Was Me",19
"Spring","Jeremy Zucker ~ brent ii",19
"Summer","Tiesto ~ A Town Called Paradise",19
"Summer","Fuse ODG ~ Boa Me (feat. Ed Sheeran & Mugeez)",19
"Summer","Jaden ~ CTV3: Cool Tape Vol. 3",19
"Summer","Dekleyn ~ Chasing Dreams",19
"Summer","Sasha Alex Sloan ~ Dancing With Your Ghost",19
"Summer","Anuel AA ~ Emmanuel",19
"Summer","Pitbull ~ Globalization",19
"Summer","Oh Wonder ~ Home Tapes",19
"Summer","Louis The Child ~ Love Is Alive",19
"Summer","Kendrick Lamar ~ Mr. Morale & The Big Steppers",19
"Summer","James Arthur ~ Naked",19
"Summer","Wallows ~ Nothing Happens",19
"Summer","Dreamville ~ Revenge Of The Dreamers III",19
"Summer","Jai Wolf ~ Starlight",19
"Summer","Said The Sky ~ Wide-Eyed",19
"Summer","Jeremy Zucker ~ brent ii",19
"Winter","RINI ~ After the Sun",19
"Winter","Takagi & Ketra ~ Amore e Capoeira",19
"Winter","Agnes Obel ~ Aventine",19
"Winter","Dominic Fike ~ Don't Forget About Me, Demos",19
"Winter","Julia Michaels ~ Fifty Shades Freed",19
"Winter","Jai Wolf ~ Indian Summer",19
"Winter","Nelit Gro ~ Moonlight",19
"Winter","A R I Z O N A ~ Oceans Away",19
"Winter","Quinn XCII ~ Panama",19
"Winter","Maluma ~ Sin Contrato (feat. Fifth Harmony)",19
"Winter","Amine ~ TWOPOINTFIVE",19
"Winter","R. Kelly ~ The Essential R. Kelly",19
"Winter","Russ ~ There's Really A Wolf",19
"Winter","San Holo ~ bb u ok?",19
"Fall","Why Don't We ~ 8 Letters",18
"Fall","Travis Scott ~ ASTROWORLD",18
"Fall","Sabrina Claudio ~ About Time",18
"Fall","KSHMR ~ Around The World (feat. NOUMENN)",18
"Fall","Pritam ~ Brahmastra",18
"Fall","Sleeping At Last ~ Covers, Vol. 2",18
"Fall","Mac Ayres ~ Drive Slow",18
"Fall","Ludovico Einaudi ~ Eden Roc",18
"Fall","Harry Styles ~ Fine Line",18
"Fall","Tom Misch ~ Geography",18
"Fall","Alok ~ In My Mind",18
"Fall","mehro ~ SKY ON FIRE",18
"Fall","ILLENIUM ~ Sideways",18
"Fall","Kanye West ~ The Life Of Pablo",18
"Fall","Phillip Phillips ~ The World From The Side Of The Moon",18
"Fall","Daniel Schulz ~ Turn Back Time",18
"Fall","SYML ~ Where's My Love",18
"Fall","Shawn Mendes ~ Wonder",18
"Fall","Billie Eilish ~ everything i wanted",18
"Fall","Zaeden ~ tere bina",18
"Spring","Kim Bo ~ A Piano Dream",18
"Spring","A R I Z O N A ~ ASYLUM",18
"Spring","UMI ~ Butterfly",18
"Spring","ayokay ~ Cassette",18
"Spring","Vance Joy ~ Dream Your Life Away",18
"Spring","Kygo ~ First Time",18
"Spring","James Blake ~ Friends That Break Your Heart",18
"Spring","Kacey Musgraves ~ Golden Hour",18
"Spring","Ed Sheeran ~ I Don't Care (with Justin Bieber)",18
"Spring","Frank Ocean ~ In My Room",18
"Spring","Tiesto ~ Jackie Chan",18
"Spring","Oliver Evilo ~ Jupiter Sunrise",18
"Spring","The Chainsmokers ~ Kanye",18
"Spring","Masego ~ Lady Lady",18
"Spring","The Piano Guys ~ Limitless",18
"Spring","Social House ~ Magic In The Hamptons (feat. Lil Yachty)",18
"Spring","Matter and Energy ~ Matter and Energy",18
"Spring","Andy Grammer ~ Naive",18
"Spring","Lofi Fruits Music ~ Over the rainbow",18
"Spring","Joel Adams ~ Please Don't Go",18
"Spring","Milky Chance ~ Sadnecessary",18
"Spring","Claes Nilsson ~ The Sleeper",18
"Spring","Phillip Phillips ~ The World From The Side Of The Moon",18
"Spring","Giveon ~ When It's All Said And Done... Take Time",18
"Spring","Chelsea Cutler ~ Your Shirt",18
"Summer","Trippie Redd ~ A Love Letter To You 3",18
"Summer","Ashe ~ Ashlyn",18
"Summer","Dominic Fike ~ Chicken Tenders",18
"Summer","SZA ~ Ctrl",18
"Summer","Vance Joy ~ Dream Your Life Away",18
"Summer","ZAYN ~ Dusk Till Dawn (feat. Sia)",18
"Summer","Julia Michaels ~ Fifty Shades Freed",18
"Summer","Peter Manos ~ In My Head",18
"Summer","MKTO ~ MKTO",18
"Summer","Alexander 23 ~ Oh No, Not Again!",18
"Summer","Grady ~ Open (feat. Cailin Russo)",18
"Summer","Mike Perry ~ Stay Young",18
"Summer","Ed Sheeran ~ The Hobbit: The Desolation of Smaug (Original Motion Picture Soundtrack) [Special Edition]",18
"Summer","Billy Eichner ~ The Lion King",18
"Summer","Avicii ~ True",18
"Summer","Lauv ~ Without You",18
"Summer","keshi ~ just friends",18
"Summer","Billie Eilish ~ my future",18
"Winter","ILLENIUM ~ ASCEND",18
"Winter","Jose Anos ~ Avi Rahman",18
"Winter","Lucky Daye ~ Buying Time - A COLORS SHOW",18
"Winter","Maluma ~ Corazon",18
"Winter","Enrique Iglesias ~ EL BANO (feat. Bad Bunny)",18
"Winter","Lolobe ~ Good Girl",18
"Winter","Doja Cat ~ Hot Pink",18
"Winter","Fuse ODG ~ Lazy Day (feat. Danny Ocean)",18
"Winter","Lennon Stella ~ Like Everybody Else",18
"Winter","Billie Eilish ~ Lo Vas A Olvidar (with ROSALIA)",18
"Winter","Lukas Graham ~ Love Someone",18
"Winter","Sia ~ Music",18
"Winter","Carlie Hanson ~ Only One",18
"Winter","Joel Adams ~ Please Don't Go",18
"Winter","Emmit Fenn ~ Prologue",18
"Winter","Nina Linea ~ Rudy Curtis",18
"Winter","Alpha Brain Waves ~ Study and Focus for Deep Concentration and Enhanced Creativity",18
"Winter","Petit Biscuit ~ Sunset Lover",18
"Winter","Superorganism ~ Superorganism",18
"Winter","Pink Sweat$ ~ The Prelude",18
"Winter","George Ezra ~ Wanted on Voyage",18
"Winter","Billie Eilish ~ come out and play",18
"Fall","Avicii ~ AVICI",17
"Fall","Joji ~ BALLADS 1",17
"Fall","Dekleyn ~ Chasing Dreams",17
"Fall","KSHMR ~ Close Your Eyes",17
"Fall","Enrique Iglesias ~ EL BANO (feat. Bad Bunny)",17
"Fall","Kevin Garrett ~ False Hope",17
"Fall","Kina ~ Get You The Moon (feat. Snow)",17
"Fall","Snoh Aalegra ~ I Want You Around (feat. 6LACK) [Remix]",17
"Fall","Patrick Watson ~ Je te laisserai des mots",17
"Fall","B3nte ~ La La La",17
"Fall","Sam Smith ~ Love Goes",17
"Fall","Jeremy Zucker ~ Motions",17
"Fall","Sia ~ Mountains",17
"Fall","Lord Huron ~ Strange Trails",17
"Fall","PRETTYMUCH ~ Summer on You",17
"Fall","Billie Eilish ~ bitches broken hearts",17
"Fall","Alaina Castillo ~ the voicenotes",17
"Spring","Avicii ~ AVICI",17
"Spring","Souly Had ~ All the Time",17
"Spring","Sean Kingston ~ Beautiful Girls",17
"Spring","Train ~ California 37",17
"Spring","Lewis Capaldi ~ Divinely Uninspired To A Hellish Extent",17
"Spring","FKJ ~ French Kiwi Juice",17
"Spring","Martin Garrix ~ High On Life (feat. Bonn)",17
"Spring","Jai Wolf ~ Indian Summer",17
"Spring","Ki:Theory ~ KITTY HAWK (Remixed and Extended)",17
"Spring","Peter Hollens ~ Lava",17
"Spring","The Weeknd ~ My Dear Melancholy,",17
"Spring","Alec Benjamin ~ Narrated For You",17
"Spring","Joji ~ Nectar",17
"Spring","Bazzi ~ Paradise",17
"Spring","Anson Seabra ~ Robin Hood (Sarcastic Sounds Remix)",17
"Spring","Bobby McFerrin ~ Simple Pleasures",17
"Spring","Petit Biscuit ~ Sunset Lover",17
"Spring","Superorganism ~ Superorganism",17
"Spring","Starry Girl ~ Tranquility",17
"Spring","OneRepublic ~ Waking Up",17
"Summer","ILLENIUM ~ ASCEND",17
"Summer","Shallou ~ All Your Days",17
"Summer","BANNERS ~ BANNERS",17
"Summer","Novo Amor ~ Birthplace",17
"Summer","Quinn XCII ~ Change of Scenery",17
"Summer","James TW ~ Chapters",17
"Summer","Tungevaag ~ Coming Up (feat. Victor Crone)",17
"Summer","Daddy Yankee ~ Con Calma",17
"Summer","Bruno Mars ~ Doo-Wops & Hooligans",17
"Summer","ayokay ~ In the Shape of a Dream",17
"Summer","Louis The Child ~ Kids At Play- EP",17
"Summer","Jason Mraz ~ Know.",17
"Summer","Calvin Harris ~ Motion",17
"Summer","Coldplay ~ Mylo Xyloto",17
"Summer","Hillsong Instrumentals ~ Piano Reflections",17
"Summer","Otto A. Totland ~ Pino",17
"Summer","Kygo ~ Remind Me to Forget",17
"Summer","Flume ~ Skin",17
"Summer","Anson Seabra ~ Songs I Wrote in My Bedroom",17
"Summer","PRETTYMUCH ~ Summer on You",17
"Summer","Robin Schulz ~ Uncovered",17
"Summer","Grant ~ Wishes",17
"Summer","SYML ~ You Knew It Was Me",17
"Summer","Paul Whitacre ~ heavy / gettysburg",17
"Summer","Alaina Castillo ~ the voicenotes",17
"Winter","Mike Donelli ~ Alfie-Lee Ali",17
"Winter","ODIE ~ Analogue",17
"Winter","Sleeping At Last ~ Covers, Vol. 2",17
"Winter","John Legend ~ DARKNESS AND LIGHT",17
"Winter","6ix9ine ~ DUMMY BOY",17
"Winter","Maes ~ Distant",17
"Winter","Giveon ~ For Tonight",17
"Winter","Shawn Mendes ~ It'll Be Okay",17
"Winter","Akon ~ Konvicted",17
"Winter","Irena Sladic ~ Ljubav",17
"Winter","Shawn Mendes ~ Lost In Japan",17
"Winter","Miguel ~ Remember Me (Duo)",17
"Winter","Noah Cyrus ~ THE END OF EVERYTHING",17
"Winter","Zedd ~ True Colors",17
"Winter","Miro ~ Voices",17
"Winter","Surfaces ~ Where the Light Is",17
"Winter","Gradur ~ Zone 59",17
"Winter","BETWEEN FRIENDS ~ we just need some time together",17
"Fall","Fuse ODG ~ Boa Me (feat. Ed Sheeran & Mugeez)",16
"Fall","Jeremy Zucker ~ CRUSHER",16
"Fall","Ruel ~ Dazed & Confused",16
"Fall","Trinidad Cardona ~ Hayya Hayya (Better Together)",16
"Fall","Noah Kahan ~ Hurt Somebody",16
"Fall","Sam Smith ~ In The Lonely Hour",16
"Fall","Jack Johnson ~ Jack Johnson And Friends: Sing-A-Longs And Lullabies For The Film Curious George",16
"Fall","Sia ~ LABRINTH, SIA & DIPLO PRESENT... LSD",16
"Fall","Mau y Ricky ~ La Boca",16
"Fall","Kendrick Lamar ~ Mr. Morale & The Big Steppers",16
"Fall","Jhene Aiko ~ Sail Out",16
"Fall","Train ~ Save Me, San Francisco (Golden Gate Edition)",16
"Fall","Max Richter ~ Sleep",16
"Fall","Giveon ~ TAKE TIME",16
"Fall","Russ ~ There's Really A Wolf",16
"Spring","Bruno Major ~ A Song For Every Moon",16
"Spring","Pritam ~ Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition]",16
"Spring","Conkarah ~ Banana (feat. Shaggy)",16
"Spring","Quinn XCII ~ Change of Scenery II",16
"Spring","Sleeping At Last ~ Covers, Vol. 2",16
"Spring","Rochak Kohli ~ Dil Na Jaaneya (From """"Good Newwz"""")",16
"Spring","Alvaro Soler ~ Eterno Agosto",16
"Spring","Rihanna ~ FourFiveSeconds",16
"Spring","Spheres ~ Frangibility",16
"Spring","Maluma ~ HP",16
"Spring","Maluma ~ Hawai",16
"Spring","CNCO ~ Hey DJ",16
"Spring","Pipe Calderon ~ History",16
"Spring","GoldFish ~ Hold Your Kite",16
"Spring","Lofi Fruits Music ~ I'm Yours",16
"Spring","Ludovico Einaudi ~ In A Time Lapse",16
"Spring","Gavin Luke ~ In This Moment",16
"Spring","Nicky Jam ~ Intimo",16
"Spring","Mac Miller ~ K.I.D.S.",16
"Spring","Louis The Child ~ Little Things (with Quinn XCII & Chelsea Cutler)",16
"Spring","Jorja Smith ~ Lost & Found",16
"Spring","David Kushner ~ Miserable Man",16
"Spring","OneRepublic ~ Native",16
"Spring","FINNEAS ~ Optimist",16
"Spring","Train ~ Save Me, San Francisco (Golden Gate Edition)",16
