"ID","Hour","Song","Plays"
"1I7zHEdDx8Ny5RxzYPqsU2","09","Steely Dan ~ Reelin' In The Years",1
"5Tm9At0xeFb0MtlV8uI3eY","09","Kid Cudi ~ Releaser",1
"0OVn0hQeQmvIdTcUiY5sEG","09","Jen Libby ~ Remembrance",1
"37F0uwRSrdzkBiuj0D5UHI","09","The Weeknd ~ Reminder",1
"7F1LWA9sIlTorHUo4amGqk","09","The Weeknd ~ Reminder - Remix",1
"6SdQfCiVae1EXK1pQ6b92o","09","Jack Harlow ~ Rendezvous",1
"3qcqLrOeFOaWzpHK7GK6Qo","09","Robin Bennich ~ Resilient",1
"2Z8WuEywRWYTKe1NybPQEW","09","Twenty One Pilots ~ Ride",1
"2lD6AoA8qf2t4Dkf2TcmNK","09","Kendrick Lamar ~ Rigamortus",1
"7d6qX28ITEgBUhCJ86SeYq","09","Cage The Elephant ~ Right Before My Eyes - Unpeeled",1
"6p01EqejbC3B4OPdxWYojj","09","Bryson Tiller ~ Right My Wrongs",1
"02LAK7qT1wya0klSeNO96f","09","Kanye West ~ RoboCop",1
"7oOOI85fVQvVnK5ynNMdW7","09","Michael Jackson ~ Rock with You - Single Version",1
"3gdewACMIVMEWVbyb8O9sY","09","Elton John ~ Rocket Man (I Think It's Going To Be A Long, Long Time)",1
"45sDIKapDyxPl307QpEAwl","09","Far East Movement ~ Rocketeer",1
"3EYOJ48Et32uATr9ZmLnAo","09","The Police ~ Roxanne",1
"3DK6m7It6Pw857FcQftMds","09","Kanye West ~ Runaway",1
"3ee8Jmje8o58CHK66QrVC2","09","XXXTENTACION ~ SAD!",1
"5xAR2kje4pVMHz0ipvp2VA","09","Jack Harlow ~ SMELLS LIKE INCENSE",1
"0gf2y5doKjsYaZJJZif4vz","09","Jaden ~ SOHO",1
"2InNHqO69Nu6lH8169ncxR","09","Jack Harlow ~ Same Guy (feat. Adam Levine)",1
"4BGZF4oLbTL0pWm7C18pbv","09","The Weeknd ~ Scared To Live",1
"0wVPyqumJ4hMOb0Tjg7Qdb","09","Mbo Mentho ~ Sea Mist",1
"39JRmdKFka1Oe09FoOCPI4","09","Kanye West ~ Selah",1
"4w9dTbEcJx8uBTxGvUYC0h","09","Bryson Tiller ~ Self Righteous",1
"2rUwQj4SWaP2anuGDtNpYR","09","Bryson Tiller ~ Self-Made",1
"06DPYEqSX1jMaxvnXNVshB","09","Dreamer Isioma ~ Sensitive",1
"74fO1ufNT2oHl2EqKOKd4I","09","Leo Finka ~ Sentimental",1
"6pcO0mAQbpKbqKeiFHuTRR","09","The Beatles ~ Sgt Pepper's Lonely Hearts Club Band",1
"1xzUQMiCoY5pdego0pHMeV","09","Kid Cudi ~ She Knows This",1
"5eEj1vkMIqtmvaTk7cS4UC","09","Lil Wayne ~ She Will",1
"77fcAXl6MsFPtFJG45zTUE","09","Kid Cudi ~ Simple As...",1
"6xq5DxZWGgdStAxGAil0yw","09","Rainbow ~ Since You Been Gone",1
"6AZ0l58vbw8oNquULJscDG","09","Veorra ~ Sinner",1
"4BdGO1CaObRD4La9l5Zanz","09","Foster The People ~ Sit Next to Me",1
"7w0BSw2zbz5k2YY7FOAsSm","09","Don Toliver ~ Situation",1
"6ubPFMzlIg73d1jzzWcC8B","09","Cage The Elephant ~ Skin and Bones",1
"7p7pzSVr2zovan3m1m5hFm","09","Travis Scott ~ Sky Fall",1
"6gyaXDZS45uIpyETSTibQ9","09","Kid Cudi ~ Sky Might Fall",1
"4MDS8ORSffA6AfSxLnLmgs","09","kudo ~ Slow",1
"1AwXvRDkuXRmXgzxLW10lX","09","fourwalls ~ Smile From A Friend",1
"5NhlpQ6BOIz3S5welptk1W","09","Childish Gambino ~ Sober",1
"1Hrfg2JAPdT8eciUv9M0bO","09","Gavin Luke ~ Solace",1
"3YY1rqHLRgCul3gcBo3NKT","09","Leon Noel ~ Soleil du Soir",1
"0YfRVjJY04f7vMyMELYFej","09","Layla Frost ~ Solitude",1
"6t6oULCRS6hnI7rm0h5gwl","09","fun. ~ Some Nights",1
"09CtPGIpYB4BrO8qb1RGsF","09","Justin Bieber ~ Sorry",1
"4HW5kSQ8M2IQWZhSxERvla","09","Amine ~ Spice Girl",1
"5smZgAn74eEBO2hpaEIlW4","09","Aretha Franklin ~ Spirit in the Dark (Reprise) - Live at Fillmore West, San Francisco, CA, 3/6/1971",1
"7I1a0eYETQkGmLJPILMyPw","09","Aretha Franklin ~ Spirit in the Dark - Live at Fillmore West, San Francisco, CA, 3/6/1971",1
"2C6BCDdtYjbbbAucqaw9NG","09","Piotr Miteska ~ Squares of life",1
"6B0ZlLf0p2s1Lwt3ivAXKy","09","Ola Gjeilo ~ Still",1
"7cY7GAhOWKPGDeFzKEAyj2","09","Electric Light Orchestra ~ Strange Magic",1
"0NkxSU0b1Jsw6yK2mJZru3","09","Poppy Ackroyd ~ Strata",1
"08HPWLi0YmRUStJzkQ1ffh","09","Giveon ~ Stuck On You",1
"6NwhtCYkfwWlcR62Ac4E7y","09","Drake ~ Successful (feat. Trey Songz & Lil Wayne)",1
"5of5Duq4Ywig8qWna8cAdb","09","HM Surf ~ Sugar Haze",1
"1iSqfoUFnQwV0QW1EfUit8","09","YNW Melly ~ Suicidal",1
"6PUIzlqotEmPuBfjbwYWOB","09","Lana Del Rey ~ Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix",1
"26Ke3Jpz2WY7sV1Yojgz2p","09","Dizaro ~ Sunny Day",1
"1uHb5qa69lHLcFT38fIfUG","09","Kid Cudi ~ Surfin'",1
"7L61BGbbjqddV7oGhE4CIj","09","Dmitry Evgrafov ~ Sway",1
"4MhTFsyqIJnjsOweVcU8ug","09","Guns N' Roses ~ Sweet Child O' Mine",1
"7e89621JPkKaeDSTQ3avtg","09","Lynyrd Skynyrd ~ Sweet Home Alabama",1
"5ujh1I7NZH5agbwf7Hp8Hc","09","Kendrick Lamar ~ Swimming Pools (Drank) - Extended Version",1
"2ozeCscFSmHW7FKLSTJlA4","09","Peter Sandberg ~ Synesthesia (Scaled Down Version)",1
"7KOlJ92bu51cltsD9KU5I7","09","Migos ~ T-Shirt",1
"39Yp9wwQiSRIDOvrVg7mbk","09","THE SCOTTS ~ THE SCOTTS",1
"2WfaOiMkCvy7F5fcp2zZ8L","09","a-ha ~ Take on Me",1
"725fdnXEqS0Xs1sTvdNuHq","09","Bryson Tiller ~ Ten Nine Fourteen",1
"43DeSV93pJPT4lCZaWZ6b1","09","Thin Lizzy ~ The Boys Are Back In Town",1
"7qRXesZGmMS1K2ZgLyIMvE","09","Chad Lawson ~ The Broad Sun",1
"5fJUYVzt8lJE21WHjvLjan","09","Kid Cudi ~ The Flight Of The Moon Man",1
"0PCduL4v5QEEKqeRUv7TEC","09","Joep Beving ~ The Gift",1
"17vQTNbvhpvi92qOnDOFHB","09","Ab-Soul ~ The Law (feat. Mac Miller & Rapsody)",1
"5DH7nDryMhpixm4G4B7RP9","09","Billy Joel ~ The Longest Time",1
"4yCuBvbBvoJ9eVE7QB2Rkg","09","Kid Cudi ~ The Mood",1
"0cVlM3nY0v4mdRJl6v4Hld","09","Kid Cudi ~ The Nothing",1
"4EjbAh7YHU3VARkfkamZ8R","09","Kid Cudi ~ The Pale Moonlight",1
"0BtymruMtXTo6vdk4LH4aB","09","Milo Edale ~ The Piano Inside",1
"5vjV8rtLO9H1XVMFTXSbnZ","09","Bryson Tiller ~ The Sequence",1
"0Odu228D0yGcFySGuxU4rY","09","Tory Lanez ~ The Take (feat. Chris Brown)",1
"7jGr8wzgwOVLuktY66qM5f","09","The Weeknd ~ The Town",1
"0Iixb2jL2s6BMqHtwnhG8H","09","Cage The Elephant ~ The Unforgiven",1
"6nDh7NiyfvoGL2F4CuZVAG","09","Chad Lawson ~ The Waning Moon",1
"2eAZfqOm4EnOF9VvN50Tyc","09","Lil Uzi Vert ~ The Way Life Goes (feat. Oh Wonder)",1
"2X0ophIMSyCw9SSISrIEpQ","09","Hreidar ~ The Way There",1
"5VceRZmSDeW6y7ipxiwOvK","09","Regina Mira ~ The Winding Paths",1
"0RHnKjGs97mSELqyHRc4TY","09","King Curtis ~ Them Changes - Live at Fillmore West, San Francisco, CA, 3/7/1971",1
"2XQKestqcKNAxnmo5hh3Yo","09","Kid Cudi ~ These Worries",1
"6gp6sejiJXYU1i6xHPf8hh","09","Bela Nemeth ~ This Moment",1
"4mmkhcEm1Ljy1U9nwtsxUo","09","Kanye West ~ Through The Wire",1
"7CZiDzGVjUssMSOXrDNYHL","09","The Beatles ~ Ticket To Ride - Remastered 2009",1
"3cI37X09R3Lu3yQNJSjeOq","09","H.1 ~ Timeless",1
"0lHAMNU8RGiIObScrsRgmP","09","David Guetta ~ Titanium (feat. Sia)",1
"3POYMPJ0HJGtBc7aO2H7QV","09","Cage The Elephant ~ Tokyo Smoke",1
"1gnYyhbQVmPskm6idTMrx3","09","Quinn XCII ~ Tourist",1
"1t5pJU9GNiKmbUfW89aV48","09","Kid Cudi ~ Trauma",1
"64ltkWiXTteDM5x4s1XP1M","09","Julius Aston ~ Trieste",1
"5n0CTysih20NYdT2S0Wpe8","09","Cage The Elephant ~ Trouble",1
"2znzyzlAUc8Z1Ikq9aFOcx","09","ILOVEMAKONNEN ~ Tuesday (feat. Drake)",1
"1eQBEelI2NCy7AUTerX0KS","09","Kanye West ~ Ultralight Beam",1
"49FYlytm3dAAraYgpoJZux","09","Rihanna ~ Umbrella",1
"6MF4tRr5lU8qok8IKaFOBE","09","Dreamville ~ Under The Sun (with J. Cole & Lute feat. DaBaby)",1
"0jUie9UEhrUFWo683TC3KW","09","Kid Cudi ~ Unfuckwittable",1
"5zA8vzDGqPl2AzZkEYQGKh","09","Billy Joel ~ Uptown Girl",1
"3I3WY0C7AQMe6Z6hMUQqd5","09","Eric Badanti ~ Vals De Rodrigues",1
"2e99VkUhB9ydNPYdfbNxCx","09","Ben Platt ~ Vienna",1
"370TxU3tPIvVLmCrGd2EZ6","09","Max Richter ~ Vladimir's Blues",1
"20Qzs32nMoi0qlaOqEObPd","09","Justin Rarri ~ W2LEEZY",1
"3b30Kdm3nKrD352zEPCAda","09","The Weeknd ~ Wanderlust",1
"65OVbaJR5O1RmwOQx0875b","09","Drake ~ Wants and Needs (feat. Lil Baby)",1
"7mEUjhl6aTztdHCrxoTgBG","09","Kanye West ~ Wash Us In The Blood",1
"7DKS0rX27cCEPsK0R6tFWS","09","The Weeknd ~ Wasted Times",1
"3Dy4REq8O09IlgiwuHQ3sk","09","ABBA ~ Waterloo",1
"5SgMhs9A3PSkJd0ruJwUsI","09","Kid Cudi ~ We Aite (Wake Your Mind Up)",1
"3tuyK9qfen7lPMji9Saw3d","09","Bryson Tiller ~ We Both Know",1
"0BpBSD0KbLXrqQk1jQKvQi","09","Jhove ~ We'll Be Fine, I Promise",1
"5qRAUwgDqJ4fGWj8Td7e3O","09","Sigri?ur ~ Welcome Home",1
"3pndPhlQWjuSoXhcIIdBjv","09","Russ ~ What They Want",1
"3ykoePqyJr7ihzmfqgtoV0","09","Sam Eber ~ When All Else Fades",1
"0AACyZj1JuHVFtG19P8GTC","09","Ricki Westberg ~ When We First Met",1
"2E4e5HgV9h58cJdYcZpEX0","09","Aron Risa ~ Whenever You Are With Me",1
"2eqOjSC8dY1iFrQiJGPDOX","09","JAY-Z ~ Who Gon Stop Me",1
"5sbuvfGpmKeMcmVj2Mp0lk","09","Mondo Loops ~ Winter Shells",1
"6mFkJmJqdDVQ1REhVfGgd1","09","Pink Floyd ~ Wish You Were Here",1
"4CEoeG1rCKomLu9DtRvX5l","09","The Beatles ~ With A Little Help From My Friends",1
"46ymJU8Bt4i3nj91UV1WPk","09","Lil Wayne ~ With You",1
"2uaSFwufXiS5OuuN4sqFGv","09","Johannes Bornlof ~ Wolfpack",1
"432hUIl3ISDeytYW5XBQ5h","09","Kanye West ~ Wolves",1
"57p8CBvPOxrvyCbn6ttl5r","09","Skrillex ~ Would You Ever",1
"2Gy7qnDwt8Z3MNxqat4CsK","09","The Beach Boys ~ Wouldn't It Be Nice",1
"0gV5B7zmJkS1aaH9APokrH","09","Jay Rock ~ Wow Freestyle (feat. Kendrick Lamar)",1
"2fIBmScNzkGmSJ3y2XsmEI","09","Miyagi & Andy Panda ~ Yamakasi",1
"4Oh5h3iP97ENMEFtgQd0qY","09","Peter Cavallo ~ You And Me",1
"4YwbSZaYeYja8Umyt222Qf","09","Phil Collins ~ You Can't Hurry Love - 2016 Remaster",1
"5xGH4fqJwvMynXn3dcmbpr","09","Bryson Tiller ~ You Got It",1
"4aBDS6611oBs5LBiVMuQmh","09","Lana Del Rey ~ Young And Beautiful [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix Radio Edit",1
"5Xqy8J6en99NQOOYtj0wBK","09","Bionda van der Ham ~ Zomer",1
"13JyykwyYQ3T5QxxL34ukQ","09","blackbear ~ chateau",1
"1YYSGVMyHKhVi1ef46zNB9","09","Baby Keem ~ cocoa (with Don Toliver)",1
"3zxIAOrkLc3QwhmtgQuQId","09","blackbear ~ e.z. (feat. Machine Gun Kelly)",1
"6wwruKU956ldDyz55DZTt1","09","Travis Scott ~ first take",1
"5x9r0HaFznxQ32J2JZFhub","09","boy pablo ~ hey girl",1
"7aiClxsDWFRQ0Kzk5KI5ku","09","blackbear ~ hot girl bummer",1
"7wdzLe2Gsx1RGqbvYZHASz","09","Kendrick Lamar ~ i",1
"41zXlQxzTi6cGAjpOXyLYH","09","Billie Eilish ~ idontwannabeyouanymore",1
"6BiU4ludo2zY6YqmUdmdly","09","Jean-Michel Blais ~ igloo - acoustique",1
"1fxYz1s15pyZLsJT0Hdh1m","09","Roddy Ricch ~ late at night",1
"2AGUFka8kBWCM47h5uTlDb","09","Travis Scott ~ lose",1
"0TSyYtpSnQrLqsnbSTALTP","09","Baby Keem ~ no sense",1
"1OmcAT5Y8eg5bUPv9qJT4R","09","Post Malone ~ rockstar",1
"0hEEtVeSFFBGQYZzfq0y1j","09","Baby Keem ~ scars",1
"4gh0ZnHzaTMT1sDga7Ek0N","09","Travis Scott ~ sdp interlude",1
"01Ch5LzVStxCFPKkT1xg6k","09","Travis Scott ~ sweet sweet",1
"33zbOXJSwW7uf4VXXWow2O","09","Travis Scott ~ the ends",1
"1Ci4wASMY4xtKVMeHA6Sd5","09","Travis Scott ~ through the late night",1
"19MBUxrv5F6qvyJrxeLiaE","09","kudo ~ turn ways",1
"4M2t7bP4Mq87mGMn0PObUX","09","Kendrick Lamar ~ untitled 06 | 06.30.2014.",1
"40IQooNkPRVtn4zlE3ZFpA","09","Kendrick Lamar ~ untitled 07 | 2014 - 2016",1
"59J5nzL1KniFHnU120dQzt","09","Playboi Carti ~ wokeuplikethis*",1
"4QIo4oxwzzafcBWkKjDpXY","09","Billie Eilish ~ xanny",1
"0uxSUdBrJy9Un0EYoBowng","10","Lil Uzi Vert ~ 20 Min",1
"07UdfUFR3Ku3saas0hOJHL","10","Cage The Elephant ~ 2024",1
"2CHmgtK8OCL28WtIK96u4N","10","Kanye West ~ 30 Hours",1
"4j0Pv2jLMmtn2kyw6JVt8u","10","Pop Smoke ~ 8-Ball (feat. Kid Cudi)",1
"02BumRY2OTFMkMxrXSVMat","10","Dario Marianelli ~ A Game of Badminton (feat. Jack Liebeck)",1
"0jZxuq04x40gwFCCcg3J31","10","Piotr Miteska ~ A Prominent Response",1
"2SiUDrcdc9iewegA0TmH6s","10","Alexis Ffrench ~ A Time of Wonder",1
"2Fw5S2gaOSZzdN5dFoC2dj","10","Kendrick Lamar ~ A.D.H.D",1
"4fi9QhEAzYGSwxwVgwfvMg","10","Nel Brim ~ Absence",1
"504qN01T2WlyMf8VsUTGd9","10","Eoin Henderson ~ Across the river",1
"69uxyAqqPIsUyTO8txoP2M","10","Coldplay ~ Adventure of a Lifetime",1
"1Zm94tzqt9ylN5wgBWRePJ","10","Max Swan ~ After The Rain",1
"3Pzh926pXggbMe2ZpXyMV7","10","Cage The Elephant ~ Ain't No Rest for the Wicked",1
"11EzW4cqMMGyOloFA7MdvK","10","Petra Birgisdottir ~ Akureyri",1
"3HG3QFERdP3Q1b6VGahwWs","10","Kid Cudi ~ Alive (Nightmare)",1
"3GCdLUSnKSMJhs4Tj6CV3s","10","Kendrick Lamar ~ All The Stars (with SZA)",1
"6b5P51m8xx2XA6U7sdNZ5E","10","The Weeknd ~ Alone Again",1
"4RKJRRd4VJfZWiqQTYsleE","10","Jack Harlow ~ Already Best Friends (feat. Chris Brown)",1
"5TY8TK26gzqUcVLSymvNx9","10","Bryson Tiller ~ Always (Outro)",1
"1LV5cAo02H8h5YlZNcjULM","10","Bryson Tiller ~ Always Forever",1
"44rpvXgWhgUWmLUH12Nu58","10","Otto A. Totland ~ Anona",1
"291RmMazWAmDitFuD6NJCv","10","Queen ~ Another One Bites The Dust",1
"1wHZx0LgzFHyeIZkUydNXq","10","Travis Scott ~ Antidote",1
"71SvEDmsOwIWw1IozsZoMA","10","Journey ~ Any Way You Want It",1
"2mpDoMepkxUD7GusdybNIq","10","Tonie Green ~ Away",1
"3k8zx0tFrsWAvVHXeCBX2r","10","Andre Nickatina ~ Ayo For Yayo",1
"6Ozh9Ok6h4Oi1wUSLtBseN","10","DaBaby ~ BOP",1
"1pgSiIvNXVQAKlMvjvqL0r","10","Moux ~ Back Home",1
"1pYhfi3rIdt9ip0ro5ZZPV","10","Flovry ~ Backpack City",1
"5eqK0tbzUPo2SoeZsov04s","10","21 Savage ~ Bank Account",1
"7lzIBydf6O8kgXeDcqjAAa","10","Bryson Tiller ~ Been That Way",1
"5JxBWwemuGzQrTC3SBZLCQ","10","Kid Cudi ~ Beez",1
"55o72A8eQo8UVYHbKf9aXX","10","Bryson Tiller ~ Before You Judge",1
"1bHXbuM7CqRCSn5Zg1knnZ","10","Renato Luigi ~ Bergamo",1
"5rQKjP9forn7JVuiZBj6eZ","10","Queen ~ Bicycle Race",1
"4Y6GIje3GErVRIq1Ff5BJq","10","Cage The Elephant ~ Black Madonna",1
"0dOg1ySSI7NkpAe89Zo0b9","10","Bruce Springsteen ~ Born in the U.S.A.",1
"7qBHJ0nXHHsoOtqKwfkF35","10","Mvdb ~ Breeze",1
"2heLV3DMfxZO7JRvtfDYEY","10","Aretha Franklin ~ Bridge Over Troubled Water - Live at Fillmore West, San Francisco, CA, 3/7/1971",1
"0RbcDELsGTciLeMGsSdJAc","10","Cage The Elephant ~ Broken Boy",1
"3MmvQKMKdN3UhVS3eGzJIW","10","Pop Smoke ~ Brush Em (feat. Rah Swish)",1
"5s1EYjc0VfIOOCkFKcYirX","10","Daigo Hanada ~ Butterfly",1
"01A7PEPSnmtixFPfB2UTal","10","Mike WiLL Made-It ~ Buy The World",1
"3VCBHLc97oo2TU5cVG4900","10","Aretha Franklin ~ Call Me - Live at Fillmore West, San Francisco, CA, 3/7/1971",1
"09mEdoA6zrmBPgTEN5qXmN","10","The Weeknd ~ Call Out My Name",1
"5eh0sdkn4yfICFJWYWekoB","10","Laffey ~ Campfire",1
"1dUHF4RyMmMTveJ0Rby6Xm","10","Drake ~ Can't Take A Joke",1
"2MIBAmYwiuGoKUlpq9B9sZ","10","Kanye West ~ Can't Tell Me Nothing",1
"3TOfcOKNuu6ZPZXJie5msH","10","Bryson Tiller ~ Canceled",1
"0wpv766ilp0QxPtvgkzBZH","10","Hoogway ~ Carousel",1
"7gpy7sfWPNuOKmUNs3XQYE","10","fun. ~ Carry On",1
"2HQg7uhg7cLtMmzpwN2Itf","10","Zwera ~ Causality",1
"6nO3tr47nr2P7f3hXb8JIo","10","NAV ~ Champion (feat. Travis Scott)",1
"2ISfaG0rITEpAUG2fe15UY","10","Alexandra Streliski ~ Changing Winds",1
"2o6QfxsYOYWlLQbmtW5ymm","10","Quinn MacKenzie ~ Charon",1
"2lpygKqzPFtItQ4ss3cgfb","10","Mac Miller ~ Cinderella (feat. Ty Dolla $ign)",1
"21jGcNKet2qwijlDFuPiPb","10","Post Malone ~ Circles",1
"3JWiDGQX2eTlFvKj3Yssj3","10","Kanye West ~ Closed On Sunday",1
"0ffKbBrNmmms2LotCUMsGN","10","Kid Cudi ~ Cold Blooded",1
"0zO8ctW0UiuOefR87OeJOZ","10","ScHoolboy Q ~ Collard Greens",1
"1PHEt8tMzlYut1Z4Olcg8O","10","Osibih ~ Come Closer",1
"1m8WpLYXEiNVZchsWEcCSy","10","Miguel ~ Come Through and Chill (feat. J. Cole & Salaam Remi)",1
"1wZqJM5FGDEl3FjHDxDyQd","10","PARTYNEXTDOOR ~ Come and See Me (feat. Drake)",1
"73Q5VDA6CXofjBtGGWEZEQ","10","Piano Novel ~ Connected Colors - Solo Piano Version",1
"6eu0fnGKcVA58CaVXn6zqZ","10","Living Room ~ Consciousness",1
"2DPYlWl50ydYsnnuryL5aX","10","Mike Posner ~ Cooler Than Me (feat. Big Sean)",1
"6sy3LkhNFjJWlaeSMNwQ62","10","OneRepublic ~ Counting Stars",1
"2NpKgRCZfFb8fVmvk16iMx","10","Queen ~ Crazy Little Thing Called Love",1
"15EPc80XuFrb2LmOzGjuRg","10","GoldLink ~ Crew (feat. Brent Faiyaz & Shy Glizzy)",1
"6HZILIRieu8S0iqY8kIKhj","10","Kendrick Lamar ~ DNA.",1
"7A8iUf6fZZcrnnurw7VKSK","10","Cage The Elephant ~ Dance Dance",1
"7LZN7FkxHZk6maiN6NdI2i","10","Local Natives ~ Dark Days",1
"5bC7bZtKUa4nxbp6bEoDuY","10","takeo ~ Dawn",1
"5wfllwdjglyQislkskYLBv","10","Kid Cudi ~ Day 'N' Nite (nightmare)",1
"3jVWGM0UlfhrZOuc5fPsfa","10","Kurt Stewart ~ Daydreams",1
"5VlTQnZO89Ioku8ssdbqJk","10","Brent Faiyaz ~ Dead Man Walking",1
"2SIHJo8TXKvFvaW0XvMztF","10","Charles Bolt ~ Deco",1
"6I6NX6tjGsxFAsIfGzY9lJ","10","J. Cole ~ Deja Vu",1
"2g6tReTlM2Akp41g0HaeXN","10","Kendrick Lamar ~ Die Hard",1
"7hH4ev8MOmh3ElZYbS5rei","10","Kylian Rebour ~ Different Beginning",1
"7pBrj5rt4SSxXwFKOyZfHR","10","Absofacto ~ Dissolve",1
"0NkvYfivzg2V0vwE2oF8k2","10","Dontcry ~ Distant Memory",1
"1JI70l1lE5IF2tgJm5TnMD","10","The Chainsmokers ~ Don't Let Me Down (feat. Daya) - Hardwell & Sephyx Remix",1
"43DHLzDkncpby82Po5jlOZ","10","Queen ~ Don't Stop Me Now",1
"0uEp9E98JB5awlA084uaIg","10","Ms. Lauryn Hill ~ Doo Wop (That Thing)",1
"0PXp9QxBfSKGGpWUNaws2X","10","Roy Woods ~ Drama (feat. Drake)",1
"5MxNLUsfh7uzROypsoO5qe","10","Aerosmith ~ Dream On",1
"3HlM5CBcbCjbSupnIB42d4","10","The Growlers ~ Dream World",1
"22ykS8KWpd2r4zcRZ0XMK5","10","Metro Boomin ~ Dreamcatcher (feat. Swae Lee & Travis Scott)",1
"1EaKU4dMbesXXd3BrLCtYG","10","Kendrick Lamar ~ ELEMENT.",1
"51bSas1QGxNVDX4aBZlhqf","10","Aretha Franklin ~ Eleanor Rigby - Live at Fillmore West, San Francisco, CA, 3/7/1971",1
"5GjPQ0eI7AgmOnADn1EO6Q","10","The Beatles ~ Eleanor Rigby - Remastered 2009",1
"20TYNq9o5sdBAbkCWE9ih7","10","Alina Baraz ~ Electric (feat. Khalid)",1
"3FtYbEfBqAlGO46NUDQSAt","10","MGMT ~ Electric Feel",1
"7B5OjrUhDBJao8CrIlnXBI","10","Ludovico Einaudi ~ Elegy For The Arctic",1
"3851yi2BFgn5KuUU0BUJAr","10","Kid Cudi ~ Embers",1
"5frrMKfRVby9maqYjlBpDB","10","Sigimund ~ Emptiness",1
"3Se2ifaSm69Np4OtyaNNKa","10","Reka Ioescu ~ Endymion",1
"6Bs8KdjRAuv3rzCIdchXwu","10","Kid Cudi ~ Enter Galactic (Love Connection Part I)",1
"6XkuklKiHYVTlVvWlTgQYP","10","Kid Cudi ~ Erase Me - Main",1
"5IMtdHjJ1OtkxbGe4zfUxQ","10","Rupert Holmes ~ Escape (The Pina Colada Song)",1
"1LyTzI4uwNhOyGm1Qm0CWN","10","Joep Beving ~ Every Ending Is a New Beginning",1
"2iUmqdfGZcHIhS3b9E9EWq","10","Neon Trees ~ Everybody Talks",1
"24bnCCysWnbNRNUT4LpHcP","10","Kanye West ~ Everything We Need",1
"5qiQbcAUPqsZsUgN9zNsKs","10","Laffey ~ Exhale",1
"6zYHwIlDPraiG9UTg4y0oe","10","Peter Broderick ~ Eyes Closed And Traveling",1
"30Zcjs7pgEkmJA1lEbGSWT","10","Kanye West ~ FML",1
"1brwdYwjltrJo7WHpIvbYt","10","Alan Walker ~ Faded",1
"3orEOtd8CPL8GFlpRpKuoE","10","The Weeknd ~ Faith",1
"2mCF8L0brIs88eH6Kf2h9p","10","Jonas Blue ~ Fast Car",1
"39sH8Fl415P7O8GRP1Td6Z","10","Queen ~ Fat Bottomed Girls",1
"4KW1lqgSr8TKrvBII0Brf8","10","Kanye West ~ Father Stretch My Hands Pt. 1",1
"5TI8nBqzx2yYICqntR7GMZ","10","Dada Life ~ Feed the Dada - Radio Edit",1
"2mALzHMGNFFjCIip1M0SyY","10","Kylian Rebour ~ Fields",1
"2rK5aTaCfPoSX0TqAW5YgV","10","Melanie Laurent ~ Fin",1
"7oHkit3F3vimtsBbnZkU0G","10","KIDS SEE GHOSTS ~ Fire",1
"5nayhWICkQGMTkisxVMbRw","10","Playboi Carti ~ FlatBed Freestyle",1
"0MUzalPwRItswsuNThydQg","10","Cage The Elephant ~ Flow",1
"1gLbbnyTOnx6LrCQ87c0gp","10","Rhiannon Bannenberg ~ For Stormboy",1
"1nQPMlAgZLSA3nxzIm15SS","10","Laffey ~ Forest Friends",1
"5UsLjwBaTHBX4ektWIr4XX","10","Drake ~ Forever",1
"5EyQu9PPQsmU5aIlofzM7K","10","Adam Fincher ~ Forrester",1
"4BP3uh0hFLFRb5cjsgLqDh","10","Creedence Clearwater Revival ~ Fortunate Son",1
"20r94xA0bsYNLtYSiOE6r3","10","Kanye West ~ Frank's Track",1
"0awZwmlC6pxH65KTZpadmX","10","Briston Maroney ~ Freakin' Out On the Interstate",1
"5tVA6TkbaAH9QMITTQRrNv","10","Tom Petty ~ Free Fallin'",1
"5K01nzQ7g6KY25WZYlGVPL","10","Cage The Elephant ~ Free Love",1
"05KOgYg8PGeJyyWBPi5ja8","10","Drake ~ Free Smoke",1
"6wfzokDylbrJzrJcpnBkcy","10","Kanye West ~ Freestyle 4",1
"4U9liYkvgayYPx5fGyEBAi","10","Kid Cudi ~ Fuchsia Butterflies",1
"2XeZi7qwChzLOt32tsoPXV","10","Moux ~ Gaze",1
"0kNYrbMehFxp1eleTwUjkP","10","Pop Smoke ~ Genius (feat. Lil Tjay & Swae Lee)",1
"7vgTNTaEz3CsBZ1N4YQalM","10","Kanye West ~ Ghost Town",1
"2PzCOP5Aj9SABiBgNEZ52G","10","ABBA ~ Gimme! Gimme! Gimme! (A Man After Midnight)",1
"736wSYt8eCz1Begox5sa5E","10","Kainbeats ~ Glass Spire",1
"23SZWX2IaDnxmhFsSLvkG2","10","Kanye West ~ Gorgeous",1
"6JFLZH9vCzgqnUToBdiHQb","10","JAY-Z ~ Gotta Have It",1
"3hrr00VycUcp9S0R2ojBFq","10","Sophie Hutchings ~ Grace",1
"0ya8neyALMaTUpiyvoXCCU","10","Melanie Adler ~ Gratitude",1
"55pNaqKviMlFxtBbqWCMqH","10","Elliot Ziegler ~ Guarda",1
"58TaFP5j5i9swOf584yon2","10","Travis Scott ~ HOUSTONFORNICATION",1
