"Song","Artist","Plays","First Listen","ID"
"Tommy Lee (feat. Post Malone)","Tyla Yaweh",198,2020-06-12,"5QZKcQDp0tCcvMdyqEciBV"
"Buttons","Mac Miller",197,2020-09-07,"0ZBchpb4CLk5Qqu3895Etp"
"ZEZE (feat. Travis Scott & Offset)","Kodak Black",197,2018-11-07,"0FZ4Dmg8jJJAPJnvBIzD9z"
"ICONIC (ft. Jaden Smith)","Logic",196,2018-09-28,"1FmdAhS8FqRoEJ4jcSfuKZ"
"Mr. Brightside","The Killers",196,2018-12-15,"7oK9VyNzrYvRFo7nQEYkWN"
"Patience","Tame Impala",196,2019-11-18,"2drEUEg0TYQR6dDEHkpuPE"
"YOSEMITE","Travis Scott",196,2018-08-03,"7lAK3oHbfEnvUQWosrMMpR"
"Money Run Low","The Score",194,2020-05-19,"3LhGRE7ZNOEZhrqazWMYRI"
"WALK IN THE PARK","Jack Harlow",194,2019-09-24,"0XOKietGW4PXK4hs4jyfpO"
"Yes Indeed","Lil Baby",194,2018-07-07,"6vN77lE9LK6HP2DewaN6HZ"
"KOD","J. Cole",193,2018-04-20,"7yotKA30dwTKNEGomV9ZsI"
"Mess Is Mine","Vance Joy",193,2021-05-10,"29jtZGdgpE2lWm2mkIt6HS"
"Sour Patch Kids","Bryce Vine",193,2019-07-17,"1Pyxh8ERS8aouSSOQVvVsz"
"Circles","Post Malone",192,2019-11-16,"21jGcNKet2qwijlDFuPiPb"
"The Show Goes On","Lupe Fiasco",192,2018-07-06,"4NTWZqvfQTlOMitlVn6tew"
"Hide (feat. Seezyn)","Juice WRLD",191,2018-12-14,"6rz0dTA0PdhXImFV5EjM0w"
"Parallel","Heffron Drive",191,2018-07-29,"7kSHfZ00YKfhv5iQF1rSYH"
"Stay","Mac Miller",191,2018-10-03,"4brX8MJs5hxErgq48f9REO"
"I Lived","OneRepublic",190,2018-12-07,"7D49Iig0avHre9RFSUMkd2"
"Believer","Imagine Dragons",189,2017-09-11,"1NtIMM4N0cFa1dNzN15chl"
"Lost In Japan - Remix","Shawn Mendes",189,2019-06-22,"575NJxNUVDqwJGdzBrlLbv"
"No Limit","G-Eazy",189,2017-10-21,"2DQ1ITjI0YoLFzuADN1ZBW"
"Prices","Lil Uzi Vert",189,2020-03-09,"4YcWzLSnGqLjSCycuSMHnn"
"Twenty One","Khalid",189,2019-04-05,"1NgCWYuBLfqBDA3b8MgSVU"
"serotonin highs (feat. Allen Haley)","Arden Jones",189,2022-04-13,"20GbyJrUmAAZIt2x180YUF"
"All Mine","Kanye West",188,2018-06-27,"3qnoOm4fwZPBS116f5hpgF"
"Havin My Way (feat. Lil Durk)","Lil Skies",188,2020-03-13,"0oH0OIeKJSAT5bdFkbz20A"
"WESTWORLD","EVAN GIIA",188,2019-11-18,"6u8MYoxXvAHNR0enhdUqgd"
"Plug Walk","Rich The Kid",186,2018-03-12,"6mAz8D1TmlTuef90dbNIiZ"
"The Fear","The Score",186,2018-11-07,"2cppGOIz0cuDnKoGzrDsJQ"
"Born For This","The Score",185,2019-09-30,"5Sco7mbJy7p7vdDtJW10fZ"
"Yessirskiii","Lil Uzi Vert",185,2020-03-13,"59JWp4PjZ9TRM8cmtaDYB1"
"Feel It Still","Portugal. The Man",184,2017-09-12,"6QgjcU0zLnzq5OrUoSZ3OK"
"Adventure of a Lifetime","Coldplay",183,2019-08-04,"69uxyAqqPIsUyTO8txoP2M"
"Dreaming","Smallpools",183,2020-09-08,"6cMswWRv4lAU3mh5lclgCc"
"Jackie Chan","Tiesto",183,2018-06-20,"4kWO6O1BUXcZmaxitpVUwp"
"Desperado","Mac Miller",182,2020-05-04,"4Vhq6lkvT1f9mna51yFdoj"
"Fireflies","Owl City",182,2019-11-16,"3DamFFqW32WihKkTVlwTYQ"
"Let's Go","Khalid",182,2017-12-11,"6AIccJIWHGK26xi34FAkwl"
"Midnight City","M83",182,2020-11-12,"1eyzqe2QqGZUmfcPZtrIyt"
"Ocean (feat. Khalid)","Martin Garrix",182,2018-06-16,"3nc420PXjTdBV5TN0gCFkS"
"Better Days (NEIKED x Mae Muller x Polo G)","NEIKED",180,2021-10-22,"6f5ExP43esnvdKPddwKXJH"
"Hey Ya!","Outkast",180,2019-06-14,"2PpruBYCo4H7WOBJ7Q2EwM"
"Phone Numbers","Dominic Fike",179,2019-10-10,"3f9Mzvd3URfbbIJBX4pz9Z"
"watch out!","Rich Brian",179,2018-04-20,"75oM5I7XCYZhmklynhoPEy"
"100 Degrees","Rich Brian",178,2019-07-26,"2ZDpSQfBdgkooeXw6oj3Uz"
"Panini","Lil Nas X",178,2019-06-23,"6fTt0CH2t0mdeB2N9XFG5r"
"RAIN","Jack Harlow",178,2020-02-26,"4gY2S5FOKy3dUIGNJyt3dB"
"The Walker","Fitz and The Tantrums",178,2020-09-17,"0Nk7bSn0MItonkR0GNs3mj"
"Cake By The Ocean","DNCE",177,2019-06-22,"76hfruVvmfQbw0eYn1nmeC"
"Contra","Logic",177,2018-03-09,"7u90MSvVyEjL0c8icaE7jl"
"Drew Barrymore","Bryce Vine",177,2019-07-18,"0OgGn1ofaj55l2PcihQQGV"
"SOHO","Jaden",177,2018-11-17,"0gf2y5doKjsYaZJJZif4vz"
"Bet It Right","TJ Hickey",176,2022-05-01,"0LWBL14Dp7FFGp6phXqwlg"
"Nice For What","Drake",176,2018-04-14,"1cTZMwcBJT0Ka3UJPXOeeN"
"Hymn for the Weekend - Seeb Remix","Coldplay",175,2019-03-13,"6s3GEN8wK0OMzzzZbXj0fu"
"Passionfruit","Drake",175,2021-04-21,"5mCPDVBb16L4XQwDdbRUpz"
"Youforia","Mac Miller",175,2020-06-18,"0gN3t9TfN2UJrSO2lonWjw"
"FLIP THE SWITCH (feat. Drake)","Quavo",174,2018-10-12,"1rlIrbWboTRGeKfHhgbJRZ"
"Portland","Drake",174,2017-10-09,"2bjwRfXMk4uRgOD9IBYl9h"
"Saturday Sun","Vance Joy",174,2020-05-10,"2RiBogNRfulkNf7fVbPOrJ"
"Up All Night","Mac Miller",173,2019-12-10,"5rR78hQAY0MZ0fdZBrgxU2"
"HEY BIG HEAD","Jack Harlow",172,2020-03-13,"3FWIAl04a9ySFhk4HH15ov"
"Burn The House Down","AJR",171,2019-10-22,"0TkJIyL69RAUIbNwGub6uR"
"Butterflies","Samsa",171,2020-12-05,"3CGAqoFwTRCC9Y8NLZCbPH"
"Rush Hour","Mac Miller",170,2018-11-30,"09VACB0akCnPueTFnjN5Pn"
"All My Friends (feat. Tinashe & Chance the Rapper)","Snakehips",168,2020-07-28,"6TaqooOXAEcijL6G1AWS2K"
"Hundred","Khalid",168,2019-04-05,"0HEckRWFSknIupbGzavk5d"
"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",168,2018-05-08,"3DoBTwfr8yi2LN08SBpFkN"
"Five More Hours","Deorro",167,2019-11-18,"6omW6DQqbdBwJ4NKAcyAng"
"Renegades","X Ambassadors",167,2020-04-01,"0fYVliAYKHuPmECRs1pbRf"
"William Foe","No Suits",167,2020-05-05,"6oa9F0ltpasvecxe50kapY"
"Boat to Bermuda","No Suits",166,2020-12-31,"6Iiazyse5olJSdLW2KGLWj"
"When I R.I.P.","Labrinth",165,2022-03-14,"2t16D9V5FmmRAJjsSpwvZf"
"Flexicution","Logic",163,2017-09-18,"2c8sgbZoEanC3QyFNZxUcA"
"SOS (feat. Aloe Blacc)","Avicii",163,2019-06-21,"2x0RZdkZcD8QRI53XT4GI5"
"The Glorious Five","Logic",163,2018-09-28,"066QkK1heGoXBUPBbcOhEG"
"Move","Saint Motel",161,2021-05-10,"4vuJuTLFomqItDrn482nzV"
"She Will Be Loved","Maroon 5",161,2021-08-05,"7sapKrjDij2fpDVj0GxP66"
"Stay","Rihanna",161,2020-03-29,"1dEy9Pl81QopSxNsPxXQxv"
"Amen","Rich Brian",160,2018-02-02,"4gAakyurZ4cbgnPyTuswp7"
"Everyday","Logic",160,2018-03-02,"4EAV2cKiqKP5UPZmY6dejk"
"Good Day","Surfaces",160,2020-06-02,"7iTwzSe2fg5xYwCgXXFkEe"
"Magic","Lil Skies",160,2020-04-12,"5NqOsPI4rA9Bl6LcCftzI2"
"Mariposa","Peach Tree Rascals",160,2020-09-08,"4ja2gzrNh9VNigzoXfmbwD"
"Homicide","Logic",159,2019-05-03,"0Lw6aQcBFWTQ9m4MSwwwes"
"The Fighter (feat. Ryan Tedder)","Gym Class Heroes",159,2020-03-29,"77ZdAoTHYoF6Umo76HFD4m"
"Flashed Junk Mind","Milky Chance",158,2019-11-17,"5mpLcXEsk3jjzLFGuNKk5I"
"Clarity","Zedd",156,2019-11-17,"60wwxj6Dd9NJlirf84wr2c"
"Sue","No Suits",155,2020-05-08,"3Ebf3n6GX9i8OLig5lNXtL"
"Blockbuster Night, Pt. 1","Run The Jewels",153,2018-11-01,"5jQYkYhoOlBW4vJ2l4TCxl"
"All Star (with Lil Tjay)","Lil Tecca",152,2020-03-13,"62uolmVjOio9xIfwDM1ZvC"
"Foreplay","Jalen Santoy",152,2020-05-06,"3zdtYfRqOn1axEmHZTWivp"
"Winter","Khalid",152,2017-12-09,"4V3VshJLUTCIWa77YiAkvM"
"Fix You","Coldplay",151,2020-03-29,"7LVHVU3tWfcxj5aiPFEW4Q"
"Deep Breath in the Sun","Grady",150,2022-05-16,"5AoKo3XxXbdNG1oFjbJzKY"
"On The Road (feat. Meek Mill & Lil Baby)","Post Malone",150,2019-09-08,"12Fkyg9lpmaz2zmKOfw2Y2"
"Psycho (feat. Ty Dolla $ign)","Post Malone",150,2018-04-18,"3swc6WTsr7rl9DqQKQA55C"
"2009","Mac Miller",148,2018-10-18,"6dFn6my1sHK2bcf23GlHwM"
"Alright","Supergrass",148,2022-03-01,"5xC8uOesnn0udeXAYlAnoY"
"PTSD","G Herbo",148,2020-06-03,"3jT2LKH0RSbQ8jIUNFzXm5"
"Did It Again","Lil Tecca",147,2019-08-01,"4guBZjUyrGoHsTahO3IHdj"
"September","Earth, Wind & Fire",147,2020-07-12,"2grjqo0Frpf2okIBiifQKs"
"Why Do You Feel So Down","Declan McKenna",147,2022-02-21,"5Bge1Dsqjc14hhGguYML5w"
"Blue Slide Park","Mac Miller",146,2019-12-10,"6jkdt7GDct9kwhps4KGJr8"
"Happier","Marshmello",146,2018-09-18,"2dpaYNEQHiRxtZbfNsse99"
"Just Slide (feat. Jaden)","Harry Hudson",146,2020-01-15,"45hIFQoMhALVsGEaI3wDLy"
"I WANNA SEE SOME ASS (feat. jetsonmade)","Jack Harlow",145,2020-03-13,"2aWVaW1p2kUc5yuKwBmRJi"
"Run","Joji",145,2020-02-07,"6p8eEdiZLKJH8tcjGZuNTK"
"George Jeff","Jaden",144,2018-09-21,"0grimyaxHH66oGelb2eHtM"
"rollercoaster","Arden Jones",144,2021-07-10,"4yRUzhmb9OCm6lLKZWJlig"
"Taste (feat. Offset)","Tyga",143,2018-08-29,"5IaHrVsrferBYDm0bDyABy"
"The Nights","Avicii",143,2019-12-03,"0ct6r3EGTcMLPtrXHDvVjc"
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",143,2020-06-24,"2MbdDtCv5LUVjYy9RuGTgC"
"Moonlight","XXXTENTACION",142,2018-09-25,"0JP9xo3adEtGSdUEISiszL"
"Diva (feat. Lil Tecca)","The Kid LAROI",141,2020-07-16,"7gVwgc8b3XnO87TpmXXFA5"
"Pump It Up","Endor",141,2021-06-17,"4tcPIwy0UvLYjhXLrMyx89"
"Busy Earnin'","Jungle",139,2021-05-01,"5TloYFwzd09yWy8xkRLVUu"
"Glory","The Score",139,2018-11-07,"6hypt8VPJxeMXTTcRUHS86"
"TOP FLOOR (feat. Travis Scott)","Gunna",139,2020-05-24,"4YhJ3a6kBPGJWX4Ek77sDd"
"Memories (feat. Kid Cudi)","David Guetta",138,2020-12-18,"4dTaAiV9xFFCxnPur9c9yL"
"The Champion","The Score",138,2020-06-19,"5AU57UY8wDFicbZw8E6mw2"
"Beautiful People (feat. Khalid)","Ed Sheeran",137,2019-06-28,"4evmHXcjt3bTUHD1cvny97"
"Safe And Sound","Capital Cities",137,2020-03-29,"6Z8R6UsFuGXGtiIxiD8ISb"
"The Hills","The Weeknd",137,2020-01-24,"7fBv7CLKzipRk6EC6TWHOB"
"Smile (with The Weeknd)","Juice WRLD",136,2020-08-07,"1EIsJed40cd7Bcv8SXVdqA"
"Way Out (feat. Big Sean)","Jack Harlow",136,2020-12-09,"6rLi6PyWXu1rPlShuIZpj6"
"Wasted (feat. Lil Uzi Vert)","Juice WRLD",135,2018-07-26,"1a7WZZZH7LzyvorhpOJFTe"
"Woods","Mac Miller",135,2020-01-17,"3Qa944OTMZkg8DHjET8JQv"
"Hand Me Downs","Mac Miller",134,2020-01-17,"2Yv2mHzr5AQavVdwQjEokV"
"Starboy","The Weeknd",133,2019-11-27,"7MXVkk9YMctZqd1Srtv4MB"
"21","Polo G",132,2020-07-03,"3JKgcAa7r07ocVWcV8bS0H"
"60 Seconds","Hoodie Allen",132,2020-09-18,"0vz0PYvEwwhzEtaXb4kN3j"
"If You Were Mine","Ocean Park Standoff",132,2020-06-21,"3szbYyYgEBehQG7q0kv5qb"
"Runaway (U & I)","Galantis",132,2020-07-01,"46lFttIf5hnUZMGvjK0Wxo"
"Don't You Worry Child - Radio Edit","Swedish House Mafia",131,2020-02-01,"2V65y3PX4DkRhy1djlxd9p"
"Good Old Days (feat. Kesha)","Macklemore",131,2019-03-09,"2Za1AlJNvksouPPWbXpR2X"
"Make Me Your Queen","Declan McKenna",131,2022-02-25,"5QJuMhGWTUB4t9BqR7ndL3"
"Bounce Back","Big Sean",130,2018-07-16,"0SGkqnVQo9KPytSri1H6cF"
"Ni**as In Paris","JAY-Z",130,2020-07-08,"4Li2WHPkuyCdtmokzW2007"
"One Last Thing","Mac Miller",130,2019-12-10,"30P2nXxtLhULOVbELJnquf"
"Raging (feat. Kodaline)","Kygo",130,2021-05-16,"6DsFZITJMPnh8z5XewfVmL"
"Burn the House Down","AJR",129,2019-05-12,"0j7pdNXDzEVQST5Zcoh5xo"
"Shotgun","George Ezra",129,2019-06-22,"4ofwffwvvnbSkrMSCKQDaC"
"Jameson","Luke Christopher",128,2021-06-09,"20EPmGQrhG2oxjKeLe6zsR"
"Lost Me (feat. Lil Mosey, iann dior & Lil Skies)","Internet Money",128,2020-08-28,"4nTIY6vSiw19IzzPKKqCU9"
"Moves","Big Sean",128,2018-04-20,"0Fv5N0cHBsl4bzCbollCAS"
"No Time (feat. Lil Durk)","KSI",127,2021-07-16,"1vicAuW47ccp1l5mYmaWi7"
"Breakeven","The Script",126,2019-01-03,"38xWaVFKaxZlMFvzNff2aW"
"RACECAR","Aries",126,2019-11-16,"7JdarpX08FLhmfNZpxqgUO"
"Sugar, We're Goin Down","Fall Out Boy",126,2021-03-07,"2TfSHkHiFO4gRztVIkggkE"
"Suge","DaBaby",125,2019-07-29,"2gwkD6igEhQbDQegRCcdoB"
"Time of Our Lives","Pitbull",125,2018-07-20,"2bJvI42r8EF3wxjOuDav4r"
"Too Close","Alex Clare",125,2020-12-09,"4sK96UnGx3NjBaqvfTG2dm"
"Waittyn","HARBOUR",124,2022-02-26,"0ZxQqRnZ6QlNHCu2QbaWEd"
"Wake Up","Mac Miller",123,2018-10-03,"2TLqO1WFm6FJPf9L6lgG5b"
"X (with 2 Chainz & Saudi)","ScHoolboy Q",123,2018-10-10,"4LmAnpjlhWTahvRkYR8xJa"
"2STYLISH","Jack Harlow",121,2020-03-13,"0qoxr5PUFbDqGLHIpEnWAr"
"Let It Happen","Tame Impala",121,2020-09-08,"2X485T9Z5Ly0xyaghN73ed"
"Location","Khalid",121,2017-09-12,"152lZdxL1OR0ZMW6KquMif"
"Walk It Talk It","Migos",121,2018-03-28,"6n4U3TlzUGhdSFbUUhTvLP"
"FIND HIM!","Comethazine",120,2019-08-31,"3S8hI4RwB6vQ8fgZZihtpv"
"Get You High","HARBOUR",120,2022-02-26,"6o46wIUnoKS8UABL36UuLL"
"Live in the Moment","Portugal. The Man",120,2020-07-12,"60eOMEt3WNVX1m1jmApmnX"
"The Kids Don't Wanna Come Home","Declan McKenna",120,2022-02-21,"4SNbjUefA4j0IO7UsEfpKq"
"Carry On","The Score",119,2020-09-03,"58hzFlHm1gKIJzRMSt0vWV"
"The Man Who Can't Be Moved","The Script",119,2018-12-07,"4Musyaro0NM5Awx8b5c627"
"Till The End","Logic",119,2017-10-12,"66urf1ZXFy4qVKdNqcdbaZ"
"Waiting Room","Rex Orange County",119,2019-06-29,"7LmkhaMCqsjppaYtAYhMaI"
"Am I Wrong","Nico & Vinz",118,2018-05-23,"1fidCEsYlaVE3pHwKCvpFZ"
"Diablo","Mac Miller",118,2021-10-15,"3BDpkLMkgrtrM3HckrVIXr"
"Greek Tragedy","The Wombats",118,2020-09-08,"28C4nmrd7BTu0XbOmaTHZr"
"On Top Of The World","Imagine Dragons",118,2020-07-19,"6KuHjfXHkfnIjdmcIvt9r0"
"Strawberry Peels (feat. Young Thug & Gunna)","Lil Uzi Vert",118,2020-03-13,"4lAQfuREAHG8IC0PiiigBt"
"Classic","MKTO",117,2020-03-29,"6FE2iI43OZnszFLuLtvvmg"
"Mansion","Lil Skies",117,2019-03-01,"49ImM4CYsEL5KG1hzUaCzq"
"Alright","Kendrick Lamar",116,2020-06-26,"3iVcZ5G6tvkXZkZKlMpIUs"
"Baby Pluto","Lil Uzi Vert",116,2020-03-06,"0MBbqhCETOfzONwgSAtKpI"
"Enemies","Rich Brian",116,2018-02-02,"1LjNfa52hD7EduC4EvZY51"
"Feel So Close - Radio Edit","Calvin Harris",116,2020-02-01,"1gihuPhrLraKYrJMAEONyc"
"Commercial (feat. Lil Uzi Vert)","Lil Baby",115,2020-04-12,"3tDqEKKUs6gf8zMvSuLyLA"
"Laugh Now Cry Later (feat. Lil Durk)","Drake",115,2020-08-14,"2SAqBLGA283SUiwJ3xOUVI"
"Miserable Man","David Kushner",115,2022-01-31,"6gPPoRYJwCsoB2VVdPJfmo"
"The Mighty Fall","Fall Out Boy",115,2019-08-14,"49nmsafpkJp2lDj9b4jkxh"
"I Am Everyone Else","Declan McKenna",114,2022-02-25,"7BuwXCOoWa5Na3kRgJZVaw"
"Kitty","Rich Brian",114,2018-02-02,"7dhRZ7wOikJEN3kr9nVWQO"
"Corduroy Dreams","Rex Orange County",113,2019-06-25,"02tvc9CFnTyHuSRlGeNv9w"
"ROS","Mac Miller",113,2019-12-10,"388jD8ko9cvFM9cd9TYDrl"
"Stronger","Kanye West",113,2019-05-20,"4fzsfWzRhPawzqhX8Qt9F3"
"Buttercup","Hippo Campus",112,2020-12-10,"6iCJCZqDJjmBxt07Oid6FI"
"False Confidence","Noah Kahan",112,2022-03-25,"7nDFTHHwfe32a8qdp9XqPy"
"In Your Eyes","The Weeknd",112,2021-02-12,"7szuecWAPwGoV1e5vGu8tl"
"WRONG (feat. Lil Mosey)","The Kid LAROI",112,2020-07-24,"1EWkw4Fa6IlnsAihLUlFFM"
"Wait","Maroon 5",112,2018-06-03,"6AvfZXpbb6r35DfF7gHPRq"
"HIGHEST IN THE ROOM","Travis Scott",111,2019-10-04,"3eekarcy7kvN4yt5ZFzltW"
"OUT WEST (feat. Young Thug)","JACKBOYS",111,2020-02-12,"6gi6y1xwmVszDWkUqab1qw"
"Preach","Saint Motel",111,2020-07-15,"7svvtHupmoatujwlhrHhIJ"
"Outside (feat. Ellie Goulding)","Calvin Harris",110,2020-08-19,"7MmG8p0F9N3C4AXdK6o6Eb"
"Dreams","NF",109,2019-02-18,"0wf9rSX8ds3yEI2gf2QdPs"
"My Stress","NF",109,2019-07-26,"0aQA9DP54h37OevE7hRc2a"
"Self","Khalid",109,2019-03-28,"1WqLtczgKdbHFHhefOU0y7"
"You (with Marshmello & Vance Joy)","benny blanco",109,2021-01-31,"1GkHyypTFkUf0QQKwYoXH4"
"lost souls (with Brent Faiyaz)","Baby Keem",108,2021-12-22,"02rdXe0KhMe8p6ZHzYtuw0"
"3 Headed Goat (feat. Lil Baby & Polo G)","Lil Durk",107,2020-05-10,"2h4cmbyb6S7e8igDZIITJU"
"More Than You Know","Axwell /\ Ingrosso",107,2017-09-11,"6h5PAsRni4IRlxWr6uDPTP"
"POPSTAR (feat. Drake)","DJ Khaled",107,2020-09-19,"6EDO9iiTtwNv6waLwa1UUq"
"Pointless Talk","HARBOUR",107,2022-02-27,"4loYTwrUAZ58oPzmeYwciE"
"92 Explorer","Post Malone",106,2018-07-16,"1D2L6MefbXon28PzIk9I3r"
"Cocaine","Logic",106,2019-05-10,"6R59nB9CEaOqrRVxu7JAoR"
"Prayers Up (feat. Travis Scott & A-Trak)","Calvin Harris",106,2020-07-19,"4KaIJ1FWXUoAAnOts1YWjD"
"Sinkin'","Briston Maroney",106,2021-04-09,"2kxbmMuD8Kgh7TQhpbBHy0"
"Tyler Herro","Jack Harlow",106,2020-10-22,"4DuUwzP4ALMqpquHU0ltAB"
"Zack And Codeine","Post Malone",106,2018-04-27,"5lZZmityu9TAjNvSY6GLhR"
"I Love Life, Thank You","Mac Miller",105,2022-07-22,"2jfjyl9KksCBvkZFN2qd8e"
"Icee Pop","Nic D",105,2022-02-01,"1zKOagmkCtXuGmCivG8HZE"
"Yellow Lights","Harry Hudson",105,2020-01-16,"524dq3zKwXrP4uPL6VwoWT"
"Can't Stop Me Now","The Score",104,2019-09-26,"5sqJrTHwsbdrC3nzexXien"
"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)","Pitbull",104,2018-07-21,"4QNpBfC0zvjKqPJcyqBy9W"
"Sickness","iann dior",104,2020-06-12,"6FICvbjTnkX4zs5kGABD5W"
"Toosie Slide","Drake",104,2020-04-06,"127QTOFJsJQp5LbJbu3A1y"
"Beauty And A Beat","Justin Bieber",103,2021-08-24,"190jyVPHYjAqEaOGmMzdyk"
"Daft Pretty Boys","Bad Suns",103,2022-03-07,"41d2Q6DHcM20OdzynkRtvf"
"Keanu Reeves","Logic",103,2019-03-05,"25F6MWrnFBCXVnpN4n76EK"
"Money Longer","Lil Uzi Vert",103,2018-11-01,"0B8QzDH7YWih85V5SEMnyJ"
"Someone You Loved","Lewis Capaldi",103,2019-08-04,"7qEHsqek33rTcFNT9PFqLf"
"THE SCOTTS","THE SCOTTS",103,2020-04-24,"39Yp9wwQiSRIDOvrVg7mbk"
"Venetia","Lil Uzi Vert",103,2020-03-06,"5mhhIHsPJGqBMTRiFOtHDF"
"XO Tour Llif3","Lil Uzi Vert",103,2018-04-20,"7GX5flRQZVHRAGd6B4TmDO"
"Coaster","Khalid",102,2017-12-09,"39KG4kom3enSx4GTThuDGt"
"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",102,2018-05-06,"1BuZAIO8WZpavWVbbq3Lci"
"Riot","Lil Skies",102,2020-05-15,"16U1C1VQYroAaCvqZq2oO8"
"Smoke & Retribution (feat. Vince Staples & Kucka)","Flume",102,2020-06-17,"52WyhmhBgVbCuRJkJbLfTw"
"Stronger","The Score",102,2018-11-06,"0VeoSHlgashtg5JYPJjl15"
"The Emperor","YUNGBLUD",102,2022-09-06,"1Gkfh1jNNFJPh3vcCSGi3J"
"Under My Skin","Briston Maroney",102,2021-03-12,"6Jqk2PWC70GEBNmXwmTGHp"
"All Girls Are The Same","Juice WRLD",101,2018-07-16,"0XySogm94T51XF5F2jumXm"
"Enemies (feat. DaBaby)","Post Malone",101,2019-09-06,"0Xek5rqai2jcOWCYWJfVCF"
"Work Song","Hozier",101,2020-04-06,"5TgEJ62DOzBpGxZ7WRsrqb"
"Bruises","Lewis Capaldi",100,2019-08-04,"4Of7rzpRpV1mWRbhp5rAqG"
"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",100,2017-09-12,"5bcTCxgc7xVfSaMV3RuVke"
"From Eden","Hozier",100,2020-04-06,"5aRZk9oWIYUB5alrTs8TTV"
"Poppin (feat. Lil Pump & Smokepurpp)","KSI",100,2020-03-28,"7x6t40pKRU1h9fFx7124wf"
"Pray For Me","G-Eazy",100,2017-12-22,"6wOCaV1MY8CN2ujNJSfr5z"
"i Shyne","Carnage",100,2018-10-10,"1RwLb2aQRNX2ubiXGRpFu5"
"Paradise","Rex Orange County",99,2019-06-29,"22vU1n5k6pOuY6VOnQo3oz"
"Party On Fifth Ave.","Mac Miller",99,2019-12-10,"24OMJgeZvpSu92TbAe2WYh"
"Way It Goes","Hippo Campus",99,2022-02-25,"6CES1554HcWMIVroJfmmBm"
"It Gets Better","Rex Orange County",98,2019-10-25,"6lxJDscGCALBzA0BdhGCiL"
"Little Things (with Quinn XCII & Chelsea Cutler)","Louis The Child",98,2020-05-11,"52681Ivj8kgCi90Lu8B9fl"
"Feeling Whitney","Post Malone",97,2020-06-26,"35r28RDot7nPE7y9K9H7l0"
"Figure It Out (feat. Gunna)","MadeinTYO",97,2018-11-01,"5P0mkqNPdGWtJJ4LvWk7cn"
"Floats My Boat","Aer",97,2021-06-03,"2xH94bp1TPSMPPPnnSwIGL"
"Gimme! Gimme! Gimme!","GAMPER & DADONI",97,2021-06-20,"4zLSkwZaiMfzzapPCbdG90"
"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",97,2021-07-23,"27NovPIUIRrOZoCHxABJwK"
"Objects in the Mirror","Mac Miller",97,2020-02-19,"64gyqTtDDel7B2NoEkOa0A"
"The Box","Roddy Ricch",97,2020-01-24,"0nbXyq5TXYPCO7pr3N8S4I"
"151 Rum","JID",96,2018-11-09,"5NiqIB4BwRpoU1V6U195OU"
"Budapest","George Ezra",96,2019-06-20,"7q0aQpiLv5tIsupcgQ3Ny4"
"Counting Stars","OneRepublic",96,2018-12-07,"6sy3LkhNFjJWlaeSMNwQ62"
"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",96,2019-06-22,"543bCW2ruMPmxUBWirQ3MR"
"Dark Knight Dummo (Feat. Travis Scott)","Trippie Redd",96,2020-05-26,"3YeJXuRSNS5FYwOsDu44kD"
"Neighbor (feat. Travis Scott)","Juicy J",96,2018-10-13,"2iicKPnvOKfbJZJZtuQnjy"
"Pardon My Ego","Logic",96,2019-05-10,"78jeggYXMh8P8OKC65oAiq"
"The Bones - with Hozier","Maren Morris",96,2020-05-09,"1yTTMcUhL7rtz08Dsgb7Qb"
"Delirious (Boneless) (feat. Kid Ink)","Steve Aoki",95,2021-03-20,"2SSFvQBwsxeazzo7z5l9gD"
"NO TRENDS","Mike Dimes",95,2022-08-13,"4BnkR2EkBBH4wpor1kTjLc"
"New Light","John Mayer",95,2021-06-03,"4T6FWA703h6H7zk1FoSARw"
"STAY (with Justin Bieber)","The Kid LAROI",95,2021-07-09,"5HCyWlXZPP0y6Gqq8TgA20"
"Something Different","Jalen Santoy",95,2020-05-08,"6yjaawIMDdFgmB1psFJGYs"
"BAD NEWS","Aries",94,2019-11-15,"60ZppukPfY43NDU9meKJrz"
"Rocketeer","Far East Movement",94,2020-04-04,"45sDIKapDyxPl307QpEAwl"
"The Search","NF",94,2019-06-01,"2OKo7g3KfmCt3kyLvUAL0g"
"CAN YOU HEAR THE MOON","Grady",93,2022-05-15,"7pcANiSH8mEKLUIPAxiSDr"
"Cash Out (feat. ScHoolboy Q, PARTYNEXTDOOR & D.R.A.M.)","Calvin Harris",93,2020-03-09,"0Ws8D3EWUDgY962Xftb0h5"
"High On Life (feat. Bonn)","Martin Garrix",93,2020-10-06,"4ut5G4rgB1ClpMTMfjoIuy"
"I'll Be There","Mac Miller",93,2018-10-03,"6eLtze68aoRMmcOnl8uyxC"
"Missing Piece","Vance Joy",93,2021-05-20,"5YqdiryRmdAzYFlxo43hAJ"
